Compound	SMILES
glutaminyl-&beta;-ketophosphonate-adenosine	C(OP(=O)([O-])CC([C@H](CCC(N)=O)[NH3+])=O)[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
nitrous oxide	N#N=O
&alpha;-D-ribose-1-methylphosphonate-5-triphosphate	CP([O-])(=O)O[C@@H]1([C@@H]([C@@H]([C@H](O1)COP(OP(=O)([O-])OP(=O)([O-])[O-])([O-])=O)O)O)
D-tyrosine	C([C@@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]
3-(<i>all-trans</i>-octaprenyl)benzene-1,2-diol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(\C=C/C=1)\O)
<i>N</i>-acetyl-&alpha;-D-glucosamine 1-phosphate	CC(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](OP([O-])(=O)[O-])1)
L-lysyl-FMDP	COC(/C=C/C(NC[C@@H](C(=O)[O-])NC([C@H](CCCC[NH3+])[NH3+])=O)=O)=O
2-hydroxy-3-oxosuccinate	C(C(C(C([O-])=O)=O)O)([O-])=O
&beta;-D-fructofuranose 1,6-bisphosphate	C(OP(=O)([O-])[O-])[C@@H]1([C@H]([C@@H]([C@](O)(O1)COP(=O)([O-])[O-])O)O)
L-norvaline	CCC[C@H]([NH3+])C(=O)[O-]
4-methyl-2-oxopentanoate	CC(C)CC(C([O-])=O)=O
deoxycholate	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(CC[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2C[C@H](O)[C@](C)34)))))CCC(=O)[O-]
3-oxo-5,6-didehydrosuberyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(C\C=C/CC(=O)[O-])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
x-dman-HEX-1:4	
galactitol	C([C@@H]([C@H]([C@H]([C@H](O)CO)O)O)O)O
<i>N</i>-monomethylethanolamine	C[NH2+]CCO
phosphonoacetate	C(C([O-])=O)P([O-])(=O)O
sulfur(0)	[S]
1,6-anhydrous-N-Acetylmuramyl-tripeptide	C[C@@H](C(N[C@H](CCC([O-])=O)C(=O)N[C@@H](CCCC(C(=O)[O-])[NH3+])C([O-])=O)=O)NC([C@H](O[C@H]1([C@@H]([C@H](OC[C@@H]1NC(=O)C)CO)O))C)=O
D-histidine	C1(\N\C=N/C(\C[C@H](C(=O)[O-])[NH3+])=1)
D-mannitol	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
FMDP-L-valine	CC(C)[C@@H](C(=O)[O-])NC([C@H](CNC(/C=C/C(=O)OC)=O)[NH3+])=O
two disacharide linked murein units, pentapeptide crosslinked tripeptide (A2pm->A2pm) (middle of chain)	CC(C(=O)NC(C)C(=O)O)NC(=O)C2(CCCC(NC(=O)C(CCCC(N)C(=O)O)NC(=O)C(CCC(=O)[O-])NC(C(C)NC(=O)C(C)OC5(C(OC1(O[C@@H](CO)[C@H](O)[C@@H](O)[C@H](NC(=O)C)1))C(CO)OC(O[C@@H]4([C@@H](O)[C@H](NC(=O)C)C(OC3(C(CO)O/C=C(C(OC(C(NC(C(=O)NC(CCC(O)=O)C(=O)N2)C)=O)C)3)/NC(C)=O))O[C@@H](CO)4))[C@@H](NC(C)=O)5))=O)C(=O)[O-])
<i>keto</i>-D-tagatose 6-phosphate	C(O)C(=O)[C@@H](O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]
L-serine	C(O)[C@H]([NH3+])C(=O)[O-]
cysteamine S-phosphate	C(C[NH3+])SP(=O)([O-])[O-]
urate	C12(NC(=O)NC(C(=O)NC(=O)N1)=2)
b-dman-HEX-1:5|6:a	
D-sorbitol	C([C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
ferroxamine	CC(=O)N2(O[Fe+3]1(ON(CCCCCNC(=O)CCC(=O)N(O1)CCCCCN)C(=O)CCC(=O)NCCCCC2))
methyl-acetylphosphonate	CC(P(OC)([O-])=O)=O
dioxygen	O=O
azide	[N-]=[N+]=[N-]
(2S,3E)-2-amino-4-(2-aminoethoxy)but-3-enoate	C([NH3+])CO/C=C/[C@@H](C(=O)[O-])[NH3+]
L-iditol	C([C@@H]([C@H]([C@@H]([C@@H](O)CO)O)O)O)O
L-methionyl-FMDP	COC(/C=C/C(NC[C@@H](C(=O)[O-])NC([C@H](CCSC)[NH3+])=O)=O)=O
cefuroxime	CO\N=C(C1(\O\C=C/C=1))/C(=O)N[C@@H]2(C(=O)N3(C(/C([O-])=O)=C(COC(=O)N)/CS[C@H]23))
L-ascorbate 6-phosphate	C(OP([O-])(=O)[O-])[C@H](O)C1(C(\[O-])=C(C(=O)O1)\O)
L-glutamate	C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O
chenodeoxycholate	C[C@H](CCC(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4([C@H](O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4))))
3,6-diamino-10-methylacridinium	C[N+]2(\C3(/C(\C=C1(\C=C/C(/N)=C\C/1=2))=C\C=C(/C=3)\N))
5-deoxy-D-ribose	C[C@H]1(OC(O)[C@@H]([C@@H]1O)O)
benzyl viologen	C2(\C=C(\C=C/[N+](\CC1(\C=C/C=C\C=1))=2)\C4(/C=C\[N+](/CC3(\C=C/C=C\C=3))=C/C=4))
a-dman-HEX-1:5|6:d	
<i>keto</i>-L-<i>glycero</i>-L-galacto-octuluronate	C(C([C@H]([C@@H]([C@@H]([C@H]([C@H](C([O-])=O)O)O)O)O)O)=O)O
2'-methoxythiamine pyrophosphate	CC2(\[N+](/CC1(\C(\N)=N/C(/OC)=N\C=1))=C/SC(/CCOP(=O)([O-])OP(=O)([O-])[O-])=2)
3,4,-dihydroxybutylphosphonate	C(P(O)(=O)[O-])CC(O)CO
hydrogen sulfide	S
acetylenedicarboxylate	C(C#CC([O-])=O)(=O)[O-]
N-(phosphonacetyl)-L-aspartate	C(N[C@H](C([O-])=O)CC(=O)[O-])(=O)CP(O)(=O)[O-]
&beta;-D-rhamnopyranose	C[C@@H]1([C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)
L-tyrosyl-FMDP	COC(/C=C/C(NC[C@@H](C(=O)[O-])NC([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])=O)=O)=O
3-deoxy-D-glucose	C(O)[C@@H]1([C@@H](O)C[C@@H](O)C(O)O1)
<i>keto</i>-L-tagatose 6-phosphate	C(O)C(=O)[C@H](O)[C@H](O)[C@@H](O)COP([O-])(=O)[O-]
<i>meso</i>-diaminopimelate	C([C@H](CCC[C@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
3-(carboxymethylaminomethyl)-4-hydroxybenzoate	C([NH2+]CC(=O)[O-])C1(/C=C(\C=C/C(/O)=1)/C([O-])=O)
muscimol	C([NH3+])C1(\O/N=C(\C=1)/O)
x-dman-HEX-1:5	
&alpha;-D-rhamnopyranose	C[C@@H]1([C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)
1,2-di<i>-O-</i>octylglycerol	CCCCCCCCOCC(OCCCCCCCC)CO
&alpha;-D-glucose 1-methylene-phosphonate	C(O)[C@H]1(O[C@H](OCP(=O)(O)[O-])[C@H](O)[C@@H](O)[C@H](O)1)
hypochlorous acid	ClO
tetrahydrocurcumin	COC2(\C(\O)=C/C=C(CCC(\O)=C\C(CCC1(\C=C/C(/O)=C(\C=1)/OC))=O)\C=2)
D-penicillamine	CC(S)(C)[C@@H]([NH3+])C(=O)[O-]
L-rhamnitol	C[C@@H]([C@@H]([C@H]([C@H](CO)O)O)O)O
L-norvalyl-FMDP	CCC[C@@H](C(=O)N[C@H](C([O-])=O)CNC(/C=C/C(=O)OC)=O)[NH3+]
5-chloro-2-propyl-3-[2''-(1H-tetrazol-5-ylmethyl)-[1,1',4',1'']terphenyl-4-yl]-3H-imidazo[4,5-b]pyridine	CCCC1(\N(C2(\C(\N=1)=C/C=C(/N=2)/Cl))C6(\C=C/C(/C5(\C=C/C(/C4(C(/CC3(\[N-]\N=N/N=3))=C/C=C\C=4))=C\C=5))=C\C=6))
D-tagatofuranose 1,6-bisphosphate	C(OP([O-])(=O)[O-])[C@H]1(OC(O)(COP([O-])([O-])=O)[C@@H](O)[C@H]1O)
buthionine sulfoximine	CCCCS(=O)(=N)CC[C@H]([NH3+])C(=O)[O-]
3&alpha;,12&alpha;-dihydroxy-7-oxo-5&beta;-cholan-24-oate	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(C(=O)C[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2C[C@H](O)[C@](C)34)))))CCC(=O)[O-]
4-aminobenzylamine	C1(/C=C(\C=C/C(/N)=1)/N)
b-dman-HEX-1:5|6:d	
lactitol	C(O)[C@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@@H](O)1)O)O)CO)
(E)-&alpha;-monofluoromethyldehydroarginine	C(NC(N)=[NH2+])/C=C/[C@](CF)([NH3+])C(=O)[O-]
methylenediphosphonate	C(P(=O)([O-])O)P(=O)([O-])O
(1<i>S</i>,6<i>R</i>)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	C1(\C=C([C@H](C(=O)[O-])[C@H](O)\C=1)\C(=O)CCC(=O)[O-])
L-penicillamine	CC([C@@H](C(=O)[O-])[NH3+])(C)S
maltitol	C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1([C@H](O)[C@H]([C@H](O)[C@@H](CO)O1)O))[C@H](O)CO
citrate	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]
L-cystathionine	C(SC[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C([O-])=O
hydroxyquinoline N oxide	C1(\C=C(C2(N(=O)=C\C=C/C(\C=1)=2))\O)
a-lman-HEX-1:5|6:d	
&alpha;-L-arabinofuranose	C(O)[C@H]1([C@H](O)[C@@H](O)[C@H](O)O1)
pyrogallol	C1(\C=C(C(\O)=C(\C=1)\O)\O)
anthranilate	C(C1(\C(\N)=C/C=C\C=1))(=O)[O-]
&beta;-L-arabinofuranose	C(O)[C@H]1([C@H](O)[C@@H](O)[C@@H](O)O1)
2,4-diamino-6-ethyl-5,3'-(2-trifluoromethyl-4-sulphonamidophenoxy)prop-1'-yloxypyrimidine	CCC2(\C(\OCCCOC1(\C(\C(F)(F)F)=C/C(/S(=O)(=O)N)=C\C=1))=C(N)/N=C(N)\N=2)
L-threonine	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]
4'-phosphopantetheine	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
6-thio-octanoate	CCC(S)CCCCC(=O)[O-]
3-propylphosphoenolpyruvate	CCC/C=C(C([O-])=O)/OP([O-])([O-])=O
ubiquinone-2	CC(C)=CCCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
riboflavin	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(/C)=3))
<i>N</i>-ethylmaleimide	CCN1(C(=O)\C=C/C(=O)1)
L-histidine	C1(\N\C=N/C(\C[C@@H](C(=O)[O-])[NH3+])=1)
5-aminolevulinate	C(C(C[NH3+])=O)CC([O-])=O
chloride	[Cl-]
&beta;-D-tagatopyranose	C(O)[C@]1(O)([C@@H](O)[C@@H](O)[C@H](O)CO1)
4-methylene diaminopimelate	C=C(CC([NH3+])C(=O)[O-])CC([NH3+])C(=O)[O-]
5'-phosphoguanylyl(3'&rarr;5')guanosine	C(OP(O[C@H]3([C@@H](O)[C@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))O[C@H](COP(=O)([O-])[O-])3))(=O)[O-])[C@H]6(O[C@@H](N4(\C=N/C5(C(=O)NC(/N)=N/C4=5)))[C@H](O)[C@H](O)6)
ubiquinone-1	CC(C)=CCC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
&alpha;-L-xylopyranose	[C@H]1(O)(OC[C@H](O)[C@@H](O)[C@H](O)1)
3-hydroxypropanoate	C(CO)C([O-])=O
L-ethionine	CCSCC[C@H]([NH3+])C(=O)[O-]
guanidinium	C(N)(=[NH2+])N
iodide	[I-]
hydroxylamine	NO
2-dehydropantolactone	CC1(COC(C1=O)=O)C
ubiquinone-<i>6</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
levallorphan	C=CC[NH+]3([C@@H]2(CC4(/C=C\C(\O)=C/C(/[C@]1(CCCCC12)(CC3))=4)))
L,L-diaminopimelate	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O
FMPP	C(F)C1(\C2(\C(=O)NC(/N)=N/C(\N/C=1)=2))
fluoride	[F-]
actinonin	CCCCC[C@H](CC(NO)=O)C(N[C@@H](C(C)C)C(N1(CCC[C@@H](CO)1))=O)=O
phosphatidylglycerol (1-palmitoyl, 2-myristoyl)	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@H](CO)O)OC(CCCCCCCCCCCCC)=O
autoinducer 2	CC(C([C@H](CO)O)=O)=O
ubiquinone-0	CC1(\C(C(\OC)=C(C(=O)\C=1)\OC)=O)
&alpha;-D-galactopyranose	C(O)[C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)1)
cyclogutamate	C([O-])(=O)[C@@H]1(CCC[C@]([NH3+])(C(=O)[O-])C1)
salicin 6-phosphate	C2(\C=C(CO)/C(/O[C@@H]1(O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))=C\C=2)
L-2-amino-4-oxo-5-chloropentanoate	C(Cl)C(=O)C[C@H]([NH3+])C(=O)[O-]
3-dehydro-2-deoxy-D-gluconate	C(O)[C@@H](O)[C@@H](O)C(=O)CC(=O)[O-]
geranial	CC(C)=CCCC(\C)=C/C=O
bromide	[Br-]
&beta;-D-galactopyranose	C(O)[C@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)1)
2-methylphosphinoyl-2-hydroxyacetate	CC(P(=O)(C)C)(O)C(=O)[O-]
phosphatidylglycerol (dioctadecanoyl, n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(OC[C@@H](O)CO)([O-])=O)OC(=O)CCCCCCCCCCCCCCCCC
3-fluoro-L-tyrosine	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/F))[NH3+])([O-])=O
ubiquinone-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
&alpha;-L-galactopyranose	C([C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O))O
As<sub>3</sub>H<sub>3</sub>O<sub>6</sub>	[As]1(O[As](O)O[As](O1)O)(O)
<i>N</i>-iodoacetylglucosamine 6-phosphate	C(I)C(=O)N[C@H]1(C(O[C@H](CO)[C@@H](O)[C@@H]1O)O)
L-arginine	C(NC(N)=[NH2+])CC[C@H]([NH3+])C(=O)[O-]
<i>aldehydo</i>-2-keto-3-deoxynonanoate	
&beta;-L-galactopyranose	C([C@@H]1(O[C@@H]([C@H]([C@@H]([C@@H]1O)O)O)O))O
2-thiouridine 5'-triphosphate	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=S))O2)O)O)
phosphatidylglycerol (dihexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OC[C@@H](O)CO)OC(=O)CCCCCCCCCCCCCCC
2-cis-octenoyl-CoA	
ubiquinone-<i>10</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
<i>keto</i>-D-psicose	C(O)C(=O)[C@H](O)[C@H](O)[C@H](O)CO
cloxacillin	CC4(/ON=C(C1(/C=C\C=C/C(/Cl)=1))C(/C(N[C@@H]2(C(N3([C@@H](C(=O)[O-])C(C)(C)S[C@H]23))=O))=O)=4)
<i>N</i>-tris(hydroxymethyl)methylglycine	C(O)C(CO)(CO)[NH2+]CC(=O)[O-]
D-psicose 6-phosphate	C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](O)C(=O)CO
m<sup>5</sup>UTP	CCN(CCO)C2(\C=C/C(/N=N/C1(\C=C/C(/[N+](=O)[O-])=C\C=1))=C\C=2)
D-erythronate	C(O)[C@@H](O)[C@@H](O)C([O-])=O
<i>aldehydo</i>-D-galactose	C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O
2-heptyl-4-hydroxyquinoline <i>N</i>-oxide	CCCCCCCC1(/C=C(C2(/C=C\C=C/C(/[N+](/[O-])=1)=2))/O)
gentisate	C(=O)([O-])C1(/C=C(\C=C/C(/O)=1)/O)
methyl-2,3-dihydroxyphenylpropanoate	COC(=O)CCC1(\C(\O)=C(\C=C/C=1)\O)
<i>trans</i>-2-octenal	CCCCC/C=C/C=O
3-oxalomalate	C([O-])(=O)C(C(C([O-])=O)O)C(C(=O)[O-])=O
2-[4-(2-hydroxyethyl)piperazin-1-yl]ethanesulfonate	C1(N(CC[NH+](C1)CCS([O-])(=O)=O)CCO)
arbutin 6-phosphate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](OC1(\C=C/C(/O)=C\C=1))[C@H](O)[C@@H](O)[C@H](O)2)
dihydrooxonate	C1(C(=O)[O-])(NC(=O)NC(=O)N1)
6-(glutathion-<i>S</i>-yl)-2-methylhydroquinone	CC1(\C(\O)=C(/C=C(\C=1)/O)\SC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O)
b-dman-OCT-2:6|1:a|2:keto|3:d	
phenylmethanesulfonyl fluoride	C(C1(\C=C/C=C\C=1))S(=O)(F)=O
glycine ethyl ester	CCOC(=O)CN
L-malic semialdehyde	C(C(=O)[O-])[C@@H](O)C=O
1,2-dimyristoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCC(=O)OC[C@@H](OC(CCCCCCCCCCCCC)=O)COP([O-])(=O)[O-]
3-<i>sn</i>-phosphatidyl-1'-(3'-acyl)-glycerol (n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP([O-])(=O)OC[C@@H](COC(CCCCCCCCCCCCCCCCC)=O)OC(CCCCCCCCCCCCCCCCC)=O)O
2,2'-piperazine-1,4-diylbisethanesulfonate	C1(N(CCN(CCS(=O)(=O)[O-])C1)CCS(=O)([O-])=O)
sorbate	C/C=C/C=C/C(=O)[O-]
1-myristoyl-2-palmitoleoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(CCCCCCCCCCCCC)=O)COP([O-])(=O)[O-]
a-dman-OCT-2:6|1:a|2:keto|3:d	
2,6-diaminopurine	C1(\NC2(/N=C(N)\N=C(C(/N=1)=2)\N))
6,7-dihydro-6-methyl-pterin	CC1(/N=C2(C(/NC1)=N\C(/N)=N/C(=O)2))
salicylate	C(C1(\C(\O)=C/C=C\C=1))([O-])=O
<i>O</i>-lipoyl-ADP-ribose nicotinamide	C1(SS[C@H](C1)CCCCC(O[C@@H]6([C@H](O)[C@@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])O[C@@H]([N+]5(\C=C/C=C(/C=5)/C(N)=O))6))=O)
N6-benzoyladenine	C3(\C=C/C(/C(NC2(/N=C\N=C1(C(/N\C=N/1)=2)))=O)=C\C=3)
1-palmitoyl-2-myristoyl phosphatidate	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(CCCCCCCCCCCCC)=O
enalapril	CCOC([C@@H](CCC1(\C=C/C=C\C=1))N[C@@H](C)C(N2(CCC[C@@H](C(=O)O)2))=O)=O
3-(<i>N</i>-morpholino)propanesulfonate	C1(N(CCCS(=O)([O-])=O)CCOC1)
<i>N</i>-benzylglycine	C(NCC(=O)[O-])C1(\C=C/C=C\C=1)
<i>N</i>-oxalylglycine	C(NC(=O)C(=O)O)C(=O)O
1-palmitoyl-2-palmitoleoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCC)COP([O-])(=O)[O-])=O
capsaicin	CC(/C=C/CCCCC(NCC1(\C=C/C(/O)=C(/C=1)/OC))=O)C
1-stearoyl-<i>sn</i>-glycerol	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CO)O
2-aminopurine	C1(\C2(\N=C/NC(/N=C(N)\N=1)=2))
2&beta;-deoxy Kdo	C(O)[C@@H](O)C1(O[C@H](C(=O)O)C[C@@H](O)[C@@H](O)1)
3-hydroxybenzoate	C([O-])(=O)C1(\C=C/C=C(/C=1)/O)
5-nitro benzisoxazole	C1(\C2(\C(\O\N=1)=C/C=C(\C=2)/[N+]([O-])=O))
1-stearoyl-2-stearoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(CCCCCCCCCCCCCCCCC)=O
AsSb<sub>2</sub>H<sub>3</sub>O<sub>6</sub>	[As]1(O)(O[Sb](O)O[Sb](O)O1)
(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	C1([C@H](O)CC(/C([O-])=O)=N\[C@@H]1C([O-])=O)
L-methionine-(<i>R</i>)-<i>S</i>-oxide	CS(=O)CC[C@H]([NH3+])C(=O)[O-]
[FeO(OH)] monomer	[Fe](=O)O
reduced coenzyme F430	C[C@@]4([C@@H]([C@@H]5(C[C@@]7%10([C@]([C@H](CCC(=O)[O-])C8(\C=C9([C@H]([C@H](CCC(=O)[O-])C2(/N([Ni-3]6([N+]3(/C([C@@H](CC(=O)[O-])[C@H]1(C(\C(\C(CC1)=O)=2)=3))CC\4=[N+]5\6))([N+]7=8))9))CC([O-])=O)))(CC(=O)N%10)C)))CCC([O-])=O)(CC(=O)N)
1,2-dioctanoyl-1-amino-2,3-propanediol	CCCCCCCC(=O)NCC(CO)OC(=O)CCCCCCC
4-aminophenol	C1(\C(\N)=C/C=C(\C=1)/O)
geranyl monophosphate	CC(C)=CCCC(\C)=C/COP([O-])([O-])=O
<i>N</i>-acetyl-L-cysteine	CC(N[C@H](C(=O)[O-])CS)=O
sulfometuron methyl	CC2(\C=C(C)/N=C(NC(=O)[N-]S(C1(/C=C\C=C/C(/C(OC)=O)=1))(=O)=O)\N=2)
xanthine	C12(NC(=O)NC(C(\N=C/N1)=2)=O)
L-methionine-(<i>S</i>)-<i>S</i>-oxide	CS(=O)CC[C@H]([NH3+])C(=O)[O-]
cyclic-CMP	C1(N(\C=C/C(/N)=N\1)[C@@H]2(O[C@H]3([C@H]([C@H]2O)OP([O-])(OC3)=O)))(=O)
(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran	C[C@@]1(O)(OC[C@H](O)[C@@](O)(O)1)
uridine	C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
(2<i>E</i>,6<i>E</i>)-farnesyl phosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/COP([O-])([O-])=O
4-hydroxybenzyl alcohol	C(C1(\C=C/C(/O)=C\C=1))O
&alpha;-monofluoromethylagmatine	C(NC(N)=N)CCC(CF)N
<i>N</i>-acetyl-&alpha;-D-galactosamine	CC(N[C@@H]1([C@H]([C@H]([C@H](O[C@@H]1O)CO)O)O))=O
<i>N</i>-acetyl-L-glutamate	CC(=O)N[C@H](C([O-])=O)CCC(=O)[O-]
sinefungin	C3(\N=C1(C(/N=C\N1C2([C@@H]([C@@H]([C@H](O2)C[C@H](CC[C@@H](C(=O)[O-])[NH3+])[NH3+])O)O))=C(N)\N=3))
carboxymethoxylamine	C(ON)C([O-])=O
thymine	CC1(\C(=O)NC(N\C=1)=O)
1-decanesulfonate	CCCCCCCCCCS(=O)(=O)[O-]
x-dara-HEX-2:5|2:keto	
cyclic-UMP	C2(OP(O[C@H]3([C@@H](O)[C@H](N1(\C=C/C(=O)NC1=O))O[C@H]23))([O-])=O)
fluoroaluminate	[Al-](F)(F)(F)F
cytidine	C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C(=O)1))O2)O)O)
<i>di-trans,octa-cis</i>-undecaprenyl phosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP(=O)([O-])[O-]
4-hydroxybenzoate	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]
propanoyl phosphate	CCC(OP([O-])([O-])=O)=O
4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	CC1(\N=C(C(/COP([O-])(=O)OP([O-])(=O)[O-])=C\N=1)\N)
acetamide	CC(=O)N
2,4-diamino-6-methyl-5,3'-(3-trifluoromethylphenoxy)prop-1'-yloxypyrimidine	CC2(\C(\OCCCOC1(\C=C(\C=C/C=1)\C(F)(F)F))=C(N)/N=C(N)\N=2)
UDP-MurNAc-L-Ala-&gamma;-D-Glu-<i>meso</i>-DAP-D-Ala-D-Ala	C[C@H](C(=O)N[C@H](C)C(=O)[O-])NC(=O)[C@H](CCC[C@H](C([O-])=O)[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C)C(=O)[O-]
1-butanesulfonate	CCCCS(=O)(=O)[O-]
a-lara-PEN-1:4	
cyclic-TMP	CC3(\C(=O)NC(N([C@H]1(C[C@@H]2(OP([O-])(=O)OC[C@@H](O1)2)))\C=3)=O)
D-<i>threo</i>-isocitrate	C(=O)([C@@H](CC([O-])=O)[C@@H](O)C([O-])=O)[O-]
1,4-benzoquinone	C1(\C(=O)\C=C/C(=O)\C=1)
pyrimidin-2-one-ribonucleoside	C2(\C=C/N([C@@H]1(O[C@H](CO)[C@@H](O)[C@@H](O)1))C(=O)\N=2)
all-<i>trans</i>-undecaprenyl phosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP([O-])([O-])=O
(1<i>E</i>)-4-oxobut-1-ene-1,2,4-tricarboxylate	C(=O)([O-])/C=C(CC(C([O-])=O)=O)/C([O-])=O
