Compound	SMILES
1-dodecanol	CCCCCCCCCCCCO
2-oxobutanoate	C(C(CC)=O)([O-])=O
O-phospho-L-homoserine	C(OP([O-])(=O)[O-])C[C@H]([NH3+])C(=O)[O-]
uroporphyrinogen-III	C(CCC2(\C(/CC([O-])=O)=C1(CC5(\NC(/CC4(\NC(/CC3(\NC(/CC(\N1)=2)=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC(=O)[O-])/C(\CC([O-])=O)=4))=C(CCC([O-])=O)/C(\CC(=O)[O-])=5))))(=O)[O-]
cyclic-GMP	C3(\N([C@H]1([C@@H]([C@H]2([C@H](O1)COP(O2)(=O)[O-]))O))C4(\N=C(N)/NC(C(\N=3)=4)=O))
&alpha;-D-mannosyl-1,3-(R1)-&beta;-D-mannosyl-R2	C(O)[C@H]2(O[C@H](OC1([C@H](O)[C@@H](CO)O[C@@H](O[R])[C@@H](O)1))[C@@H](O)[C@@H](O)[C@H](O)2)
all-<i>trans</i>-undecaprenyl group	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/C
dephospho-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)C(=O)NCCC(=O)NCCS
4'-phosphopantetheine group	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
CMP-<i>N</i>-glycoloylneuraminate	C3(/N=C(\C=C/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OC[C@@H]([C@@H]([C@@H]2(O[C@](C[C@@H]([C@H]2NC(CO)=O)O)(O)C([O-])=O))O)O)(=O)[O-]))3)/N)=O
4-hydroxybenzoate	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]
&alpha;-D-ribose-1-phosphate	[C@@H]1(OP(=O)([O-])[O-])(O[C@@H]([C@@H](O)[C@@H](O)1)CO)
thymine	CC1(\C(=O)NC(N\C=1)=O)
protoporphyrin IX	CC1(\C3(\NC(/C(\CCC([O-])=O)=1)=C/C2(/C(\CCC([O-])=O)=C(C)\C(\N=2)=C\C5(\NC(/C=C4(C(/C)=C(C=C)/C(\C=3)=N\4))=C(C=C)/C(\C)=5))))
2,3-dihydro-2,3-dihydroxybenzoate	C([O-])(=O)C1(\C(C(\C=C/C=1)O)O)
&alpha;-L-iduronate	C(=O)([O-])[C@@H]1(O[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
dATP	C2(\N([C@H]1(C[C@@H]([C@H](O1)COP(OP(OP(=O)([O-])[O-])([O-])=O)([O-])=O)O))C3(\N=C/N=C(C(\N=2)=3)/N))
taurolithocholate sulfate	C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4(CC[C@@H]1(C[C@@H](CC[C@@](C)1[C@@H](CC[C@](C)23)4)OS(=O)(=O)[O-]))))
5-oxoproline	C(=O)([C@H]1(NC(CC1)=O))[O-]
6-O-cis-methoxy-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol	C(OCC1(OC(C(O)C(O)C(O)1)OP(=O)([O-])OC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCC2(C(CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)C2)
3-keto-&beta;-D-galactose	[C@@H]1(O[C@@H]([C@@H](C([C@H]1O)=O)O)CO)O
<i>N<sup>&omega;</sup></i>-(ADP-D-ribosyl)-L-arginine	C3(\N=C(C4(\N=C/N([C@@H]2(O[C@H](COP(=O)([O-])OP([O-])(=O)OC[C@H]1(OC([C@@H]([C@@H]1O)O)NC(NCCC[C@@H](C([O-])=O)[NH3+])=[NH2+]))[C@@H](O)[C@@H](O)2))C(\N=3)=4))\N)
ADP ribose 1''-phosphate	C4(\N=C1(C(/N=C\N1[C@H]2([C@H](O)[C@@H]([C@H](O2)COP(OP(OC[C@@H]3([C@@H](O)[C@@H](O)C(O3)OP(=O)([O-])[O-]))(=O)[O-])([O-])=O)O))=C(N)\N=4))
2-keto-3-methyl-valerate	CC[C@@H](C(C([O-])=O)=O)C
bicarbonate	C([O-])(=O)O
4-acetamidobutanal	C(C)(NCCCC=O)=O
D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate	[C@H]1(O)([C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
D-xylulose-5-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO
b-dxyl-PEN-1:5	
dimethylglycine	C([O-])(=O)C[NH+](C)C
4&alpha;-methyl-zymosterol	CC(C)=CCC[C@@H](C)C2(CCC1(C3(\CCC4([C@H](C)[C@@H](O)CC[C@](C)(C(\CC[C@@](C)12)=3)4))))
biotin	C1(S[C@@H](CCCCC(=O)[O-])[C@H]2(NC(=O)N[C@@H]12))
2-oxoisovalerate	CC(C(C([O-])=O)=O)C
x-lido-HEX-1:5|6:a	
ammonium	[NH4+]
cholesterol	CC(C)CCC[C@@H](C)[C@H]2(CC[C@H]3([C@@H]4(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4))))
3-keto-4-methylzymosterol	CC(C)=CCCC(C)C2(CCC1(C3(\CCC4([C@H](C)C(=O)CC[C@](C)(C(\CC[C@@](C)12)=3)4))))
leucodopachrome	C([O-])(=O)[C@H]1(NC2(\C=C(C(/O)=C\C(/C1)=2)\O))
ethylphosphate	CCOP([O-])(=O)[O-]
4,4-dimethyl-5-&alpha;-cholesta-8,14-dien-3-&beta;-ol	CC(CCCC(C4([C@@]1(C(C2(\CCC3([C@@](C(\CC1)=2)(CC[C@@H]([C@@]3(C)C)O)C)))=CC4)C))C)C
2-phospho-D-glycerate	C(=O)([O-])[C@H](OP(=O)([O-])[O-])CO
b-lara-PEN-1:4	
anandamide	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO
luteone	CC(C)=CCC3(/C(/O)=C2(C(/O\C=C(C1(\C(\O)=C/C(/O)=C\C=1))/C2=O)=C\C(\[O-])=3))
5-phosphoribosyl-<i>N</i>-formylglycineamidine	C(NCC(NC1(C(C(C(COP([O-])(=O)[O-])O1)O)O))=[NH2+])=O
7-dehydrodesmosterol	CC(C)=CCC[C@@H](C)C4([C@@]3(C(C2(C([C@@]1(C(/C[C@H](CC1)O)=C/C=2)C)CC3))CC4)C)
2'-hydroxynicotine	C2(/N=C\C=C/C(/[C@]1(O)(CCC[NH+](C)1))=2)
7&alpha;-hydroxycholest-4-en-3-one	CC(C)CCC[C@@H](C)[C@H]2(CC[C@H]3([C@@H]4([C@H](O)CC1(\[C@](C)(CCC(=O)\C=1)[C@@H](CC[C@](C)23)4))))
3-aminopropanal	C(CC[NH3+])=O
dopamine 3-<i>O</i>-sulfate	C1(OS(=O)(=O)[O-])(C(/O)=C\C=C(CC[NH3+])/C=1)
UDP	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))
melibiose	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OC[C@H]2(O[C@H]([C@@H]([C@H]([C@@H]2O)O)O)O)))O
6-phospho-2-dehydro-D-gluconate	C(OP([O-])(=O)[O-])[C@H]([C@H]([C@@H](C(C([O-])=O)=O)O)O)O
6-O-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol	CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OCC1(C(O)C(C(C(O1)OP(OC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C)([O-])=O)O)O)
&alpha;-D-altrose	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)O1)
1-aminocyclopropane-1-carboxylate	C([O-])(=O)C1(CC1)[NH3+]
10-formyl-tetrahydrofolate	C(=O)N(C[C@H]1(CNC2(NC(/N)=N/C(=O)C(N1)=2)))C3(\C=C/C(/C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])=C\C=3)
<i>aldehydo</i>-D-glucose	C(=O)[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
nn-dimethylaniline-n-oxide	CN(C)(=O)C1(\C=C/C=C\C=1)
19-hydroxyandrost-4-ene-3,17-dione	CC12(CCC3(C(C1CCC2=O)CCC4(\C3(CCC(=O)\C=4)CO)))
7&alpha;-hydroxy-5&beta;-cholestan-3-one	C[C@@]12(CCC(C[C@H]1C[C@@H](O)[C@@H]3([C@@H]2CC[C@]4([C@H]3CC[C@@H]4[C@@H](CCCC(C)C)C)C))=O)
acetol	CC(=O)CO
dimethylsulfoniopropionate	C([S+](C)C)CC(=O)[O-]
isobutyryl-CoA	CC(C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)C
3-demethylubiquinol-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C(\C)=C(C(\O)=C(C(/O)=1)\OC)/O)
5&alpha;-androstane-3,17-dione	CC34(CCC2(C1(CCC(C[C@@H]1CCC2C3CCC4=O)=O)C))
crotonyl-CoA	C([C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])([O-])=O)O)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))OP([O-])(=O)OP(OCC(C(C(=O)NCCC(NCCSC(/C=C/C)=O)=O)O)(C)C)(=O)[O-]
methylarsonate	C[As](=O)([O-])O
acetylcholine	C([N+](C)(C)C)COC(C)=O
L-dehydro-ascorbate	C1(C(C([C@@H]([C@@H](O)CO)O1)=O)=O)(=O)
cholest-5-ene-3&beta;,25-diol	C[C@@]34([C@@H]([C@@H](CCCC(C)(C)O)C)CC[C@@H]([C@H]2([C@@H]([C@@]1(C(/C[C@@H](O)CC1)=C/C2)C)CC3))4)
D-mannopyranosyl-1-phosphoheptaprenol	CC(/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C)=C\CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(OC1(C(O)C(O)C(O)C(CO)O1))(=O)[O-]
myosin light-chain	C(=O)(N[C@@H](CO)C(=O)N[R])[R]
&alpha;-D-glucose 6-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
guaiacol	COC1(/C=C\C=C/C(/O)=1)
<i>S</i>-adenosyl-L-homocysteine	C2(\N=C(C3(\N=C/N([C@@H]1(O[C@H](CSCCC(C([O-])=O)[NH3+])[C@@H](O)[C@@H](O)1))C(\N=2)=3))\N)
GLYCO-CT-N-SULFATE	
trehalose-mono-mycolate	CCCCCC/C=C/CCCCCCCC(O)C(CCCCCCCCCCCCCC)C(=O)OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))
phosphate-group	P(O)([O-])(=O)[O-]
dTDP-&alpha;-D-glucose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))O3))
urocanate	C1(\N\C=C(/C=C/C([O-])=O)/N=1)
cob(I)alamin	C(=O)(N)CC[C@H]%11([C@](C)(CC(N)=O)[C@@]5(C)(N%12(\[Co]269(N8(/C(\C(C)(C)[C@H](CCC(N)=O)C(\C(/C)=C7([C@@](CCC(NC[C@@H](C)OP([O-])(=O)O[C@H]1([C@@H](O)[C@H](O[C@H](CO)1)N3(C4(\C(\N/2=C/3)=C/C(\C)=C(C)\C=4))))=O)(C)[C@@H](CC(N)=O)[C@H]5N67))=8)=C\C%10([C@@H](CCC(N)=O)[C@@](CC(=O)N)(C)C(\N9=%10)=C(C)\C\%11=%12))))))
3-chlorobenzoate	C1(\C=C(/C=C(\C=1)/C(=O)[O-])\Cl)
<i>N</i>-carbamoyl-L-aspartate	C(CC(C(=O)[O-])NC(=O)N)(=O)[O-]
calcitriol	C=C1(C(/CC(O)C[C@H](O)1)=C/C=C3(CCCC2(C)(C(CCC(C(C)CCCC(C)(C)O)2)3)))
trehalose	[C@H]2(O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2)
(<i>S</i>)-3-hydroxy-isobutyryl-CoA	C[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])CO
&alpha;-D-xylose	C1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
4-oxo-4-(3-pyridyl)-N-methylbutanamide	C1(/N=C\C=C/C(/C(=O)CCC(=O)NC)=1)
xanthosine	C13(=C(C(NC(=O)N1)=O)\N=C/N(C2(OC(CO)C(O)C2O))3)
CMP	C([C@@H]2([C@H]([C@H]([C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)O))OP([O-])([O-])=O
a 2-acyl-sn-glycero-3-phosphoglycerol (n-C14:1)	CC/C=C/CCCCCCCCCC(O[C@@H](COP(OC[C@@H](O)CO)([O-])=O)CO)=O
phosphoribosyl-formamido-carboxamide	C(NC1(\N(\C=N/C(\C(=O)N)=1)C2(C(O)C(C(COP([O-])(=O)[O-])O2)O)))=O
D-ribulose-1-phosphate	C(OP([O-])(=O)[O-])C(=O)[C@H](O)[C@H](O)CO
presqualene diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/[C@@H]1([C@](CC/C=C(C)/CCC=C(C)C)([C@H]1COP(OP([O-])([O-])=O)([O-])=O)C)
&beta;-carotene	CC(/C=C/C1(/[C@@](CCCC(/C)=1)(C)C))=C\C=C\C(/C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\[C@@](CCCC(/C)=2)(C)C)
dihydroxyacetone phosphate	C(C(=O)CO)OP([O-])([O-])=O
5&alpha;-cholesta-8,24-dien-3-one	CC(C)=CCCC(C)C2(CCC1(C3(\CCC4(CC(=O)CC[C@](C)(C(\CC[C@@](C)12)=3)4))))
(R)-methylmalonyl-CoA	CC(C(O)C(=O)NCCC(=O)NCCSC(=O)C(C(=O)[O-])C)(C)COP(=O)(OP([O-])(=O)OCC3(C(C(C(N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3)O)OP([O-])([O-])=O))[O-]
4-maleyl-acetoacetate	C([O-])(=O)\C=C/C(=O)CC(=O)CC([O-])=O
Na<SUP>+</SUP>	[Na+]
orotate	C([O-])(=O)C1(\NC(NC(=O)\C=1)=O)
4-nitrophenol	C1(/C=C(\C=C/C(/O)=1)/[N+](=O)[O-])
D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate	[C@H]1(OP([O-])(=O)[O-])([C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
cerotoyl-CoA	C1(\N=C(C2(\N=C/N(C(\N=1)=2)[C@@H]3(O[C@@H]([C@@H](OP([O-])(=O)[O-])[C@@H](O)3)COP(=O)(OP(=O)(OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)[O-])[O-])))\N)
cotinine	C2(/N=C\C=C/C(/[C@@H]1(CCC(=O)N(C)1))=2)
dihydrolipoamide	C(S)C[C@H](S)CCCCC(N)=O
cholest-5-ene-3&beta;,27-diol	C[C@@]34([C@@H]([C@@H](CCCC(CO)C)C)CC[C@@H]([C@H]2([C@@H]([C@@]1(C(/C[C@@H](O)CC1)=C/C2)C)CC3))4)
x-dglc-HEX-x:x	
hexulose 6-phosphate	C(OP([O-])([O-])=O)C(O)C(O)C(=O)C(O)CO
AMP	C2(\N([C@H]1([C@@H]([C@@H]([C@H](O1)COP([O-])([O-])=O)O)O))C3(\N=C/N=C(C(\N=2)=3)/N))
(24<i>E</i>)-3&alpha;,7&alpha;,12&alpha;-trihydroxy-5&beta;-cholest-24-enoyl-CoA	C[C@]67(C5(C([C@H]4([C@@](C)(C(C(CC/C=C(C)/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)C)CC4)[C@H](C5)O))C(C[C@@H]6CC(O)CC7)O))
CO<SUB>2</SUB>	C(=O)=O
L-gulonate	C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
benzyladenine-9-<i>N</i>-glucoside	C1(C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))NCC4(\C=C/C=C\C=4)
4&alpha;-methyl-5&alpha;-ergosta-8,14,24(28)-dien-3&beta;-ol	CC(C(CC[C@H](C2([C@]3(CCC4(/[C@]1(CC[C@@H]([C@H]([C@@H]1CCC(/C(CC2)3)=4)C)O)C))(C)))C)=C)C
a-lgal-HEX-1:5	
S-prenyl-L-cysteine	CC(C)=CCSC[C@H]([NH3+])C(=O)[O-]
acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
3-&beta;-hydroxyandrost-5-en-17-one 3-sulfate	C[C@]34(CC[C@H]2([C@@H](CCC1(C[C@H](CC[C@@](C)12)OS(=O)(=O)[O-]))[C@H](CCC(=O)3)4))
adenosylcobinamide	C[C@]1(C3(\N=C([C@@H](CCC(=O)N)1)\C=C8([C@](C)(C)[C@H](CCC(=O)N)C(\C(/C)=C4([C@]([C@H]([C@H]([C@@]2(\N=C([C@@H](CCC(N)=O)[C@@](CC(=O)N)(C)2)/C(\C)=3)C)(N4[Co+]CC5(OC(C(O)C(O)5)N6(\C=N/C7(\C/6=N/C=N\C(/N)=7)))))CC(=O)N)(C)CCC(=O)NC[C@H](O)C))=N8)))CC(=O)N
aminocarboxymuconate semialdehyde	C(\C=O)=C\C(\C(=O)[O-])=C(C(=O)[O-])\N
1,5-bisdiphosphoinositol-1D-<i>myo</i>-inositol (2,3,4,6)tetrakisphosphate	[C@H]1(OP(=O)([O-])[O-])([C@@H](OP(=O)([O-])OP([O-])(O)=O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP(OP([O-])([O-])=O)([O-])=O)1)
x-dgro-dgal-NON-2:6|1:a|2:keto|3:d	
androst-4-ene-3,17-dione	CC14(C(CCC(=O)1)C2(C(C3(C(/CC2)=C/C(CC3)=O)(C))CC4))
4-oxo-4-(3-pyridyl)-butanoate	C1(/N=C\C=C/C(/C(=O)CCC(=O)[O-])=1)
[pks-acp]-group	CC(C)(COP(=O)([O-])OC[C@H](N[a polyketide synthase])C(=O)[a polyketide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS
dihydroxyacetone	C(C(CO)=O)O
5-dehydroavenasterol	CC(C(/CC[C@H](C2([C@]3(CCC4([C@]1(CC[C@@H](CC/1=C\C=C(C(CC2)3)4)O)C))(C)))C)=C/C)C
glycerol	C(CO)(O)CO
2-hexaprenyl-6-methoxyphenol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(\C=C/C=1)\OC)
taurolithocholate	C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]2(CC[C@H]3([C@@H]4(CC[C@@H]1(C[C@H](O)CC[C@@](C)1[C@@H](CC[C@](C)23)4))))
campest-4-en-3-one	CC([C@@H](CC[C@H](C1([C@]2(CCC3([C@]4(CCC(\C=C(CCC(C(CC1)2)3)/4)=O)C))(C)))C)C)C
N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde	C(CCC(=O)[O-])(N[C@@H](CCC=O)C(=O)[O-])=O
glutathione-sulfite	C(NC(=O)C(CSS(=O)(=O)[O-])NC(=O)CCC([NH3+])C(=O)[O-])C(=O)[O-]
3-deoxy-&beta;-D-<i>manno</i>-2-octulosonate	C(O)[C@@H](O)[C@H]1(O[C@](O)(C([O-])=O)C[C@H]([C@H]1O)O)
reduced riboflavin	C2(C1(NC3(\C(\N(C/1=N/C(N2)=O)C[C@H]([C@H]([C@H](CO)O)O)O)=C/C(\C)=C(C)\C=3)))=O
6-O-cis-methoxy-mycolyl-trehalose-6-phosphate	C(OC[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@H]1([C@H](O)[C@@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O1))O2))(=O)C(CCCCCCCCCCCCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCCCCCC3(C(CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC)C3)
linoleoyl-CoA	C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])(=O)CCCCCCC\C=C/C\C=C/CCCCC
deoxyinosine	C2(\NC(=O)C3(\N=C/N(C1(OC(CO)C(O)C1))C(\N=2)=3))
ethanolamine	C(CO)[NH3+]
1,3-bisphospho-D-glycerate	C(C(O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]
imino-group	[C-2]=[NH2+]
3-ureidopropionate	C(NC(=O)N)CC([O-])=O
di-<i>trans</i>, poly-<i>cis</i>-undecaprenyl group	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/C
orotidine-5'-phosphate	C1(\C(=O)NC(N(C(/C(=O)[O-])=1)C2(C(O)C(C(COP([O-])([O-])=O)O2)O))=O)
a-dgal-HEX-1:5|6:a	
ethanol	C(O)C
7&alpha;,12&alpha;-dihydroxycholest-4-en-3-one	C[C@@]34([C@H]([C@H]1([C@@H]([C@@]2(C(/C[C@H]1O)=C/C(=O)CC2)C)C[C@@H]3O))CC[C@@H]4[C@@H](CCCC(C)C)C)
[acp]-group	CC(C)(COP(=O)([O-])OC[C@H](N[a soluble apo-[acyl-carrier protein]])C(=O)[a soluble apo-[acyl-carrier protein]])[C@@H](O)C(=O)NCCC(=O)NCCS
pteridine-ring	C1(\C=N/C2(\C=N/C=N\C(\N=1)=2))
1-(3-aminopropyl)-pyrrolinium	C(CC[NH3+])[N+]1(CCCC=1)
serotonin	C1(\NC2(/C=C\C(\O)=C/C(/C(\CC[NH3+])=1)=2))
peroxiredoxin-(<i>S</i>-hydroxycysteine)	C(=O)(NC(CSO)C(=O)N[R])[R]
2'-hydroxygenistein	C2(=O)(C(/C1(/C(/O)=C\C(\O)=C/C=1))=C/OC3(/C=C(/C=C(C/2=3)/O)/[O-]))
L-dopachrome	C([O-])(=O)[C@H]1(NC2(\C(/C1)=C/C(=O)C(=O)/C=2))
selenophosphate	[O-]P([O-])(O)=[Se]
acetate	CC([O-])=O
arabinogalactan-trans-keto-mycolate	
diphosphate	O(P([O-])([O-])=O)P(=O)(O)[O-]
acetamide	CC(=O)N
tetrahydrofolate-L-glutamate	C(=O)([O-])[C@@H](CCC(=O)[O-])NC(CC[C@H](NC(=O)C3(\C=C/C(/NC[C@H]1(CNC2(/N=C(N)\NC(=O)C(/N1)=2)))=C\C=3))C([O-])=O)=O
<i>N</i>-acetylarylamine	CC(=O)NC1(\C=C/C=C\C=1)
(S)-2,3-epoxysqualene	CC(/CC[C@H]1(C(C)(O1)C))=C\CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
trimethyl sulfonium	C[S+](C)C
obtusifoliol	CC(C(CC[C@H](C2([C@]3(CCC4(/[C@]1(CC[C@@H]([C@H]([C@@H]1CCC(/[C@](C)(CC2)3)=4)C)O)C))(C)))C)=C)C
lipoyl-adenylate	C3(\N([C@H]1([C@@H]([C@@H]([C@H](O1)COP(OC(=O)CCCC[C@@H]2(CCSS2))([O-])=O)O)O))C4(\N=C/N=C(C(\N=3)=4)/N))
heat	
dihydrozeatin-9-<i>N</i>-glucoside	C1(C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))NCCC(CO)C
19-oxoandrost-4-ene-3,17-dione	CC12(C(CCC1=O)C3(C(CC2)C4(C(/CC3)=C/C(CC4)=O)(C=O)))
dTMP	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2))
<i>N</i><sup>4</sup>-(&beta;-<i>N</i>-acetyl-D-glucosaminyl)-L-asparagine	CC(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](NC(=O)C[C@H]([NH3+])C(=O)[O-])1)
&beta;-D-ribofuranose	C([C@@H]1([C@@H](O)[C@@H](O)[C@H](O)O1))O
tetrahydrodipicolinate	C1(/N=C(CCC1)/C([O-])=O)C([O-])=O
b-lglc-HEX-1:5|6:a	
L-lysine	C(=O)([O-])[C@@H]([NH3+])CCCC[NH3+]
soyasapogenol B-3-<i>O</i>-&beta;-glucuronide	C[C@@]1(C(CC[C@@]2(C5([C@@](CCC12)([C@]3(C(/C4([C@@](CC3)([C@@H](C[C@@](C4)(C)C)O)C))=C/C5)C)C))C)OC6(O[C@@H]([C@H]([C@@H]([C@H]6O)O)O)C(O)O))CO
dihydrozeatin	C[C@H](CO)CCNC1(\C2(\N=C/NC(/N=C\N=1)=2))
4-imidazoleacetate	C1(\N\C=C(CC(=O)[O-])/N=1)
2-protocatechuoylphloroglucinolcarboxylate	C(C2(/C(/OC(C1(\C=C/C(/O)=C(/C=1)/O))=O)=C\C(\O)=C/C(/O)=2))([O-])=O
myristoyl-CoA	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
erythrohydrobupropion	C[C@H]([NH2+]C(C)(C)C)[C@H](O)C1(\C=C(\C=C/C=1)\Cl)
APO-[3-methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)]	C(=O)(N[R2])[C@@H](NC([R1])=O)CCCCN
