Compound	SMILES
acetoacetyl-CoA	CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
binuclear non-heme iron cluster	
3-oxolignoceroyl-CoA	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
3-oxocerotoyl-CoA	CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
3-oxobehenoyl-CoA	CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
a methyl group	C
carbamate	C(=O)([O-])N
4-amino-3-methoxybenzoate	COC1(\C(\N)=C/C=C(/C=1)/C(=O)[O-])
4-aminobenzoate	C(=O)([O-])C1(\C=C/C(/N)=C\C=1)
benzoate	C(C1(\C=C/C=C\C=1))([O-])=O
(<i>S</i>)-(+)-allantoin	C(=O)(N)N[C@H]1(NC(=O)NC(=O)1)
cytidine 2',3'-cyclic monophosphate	C(O)[C@@H]2([C@@H]3([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)OP(=O)([O-])O3))
4&alpha;-methylfecosterol	CC(C)C(CC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4)))))=C
uridine 2'3'-cyclic monophosphate	C(O)[C@H]2(O[C@@H](N1(\C=C/C(=O)NC1=O))[C@@H]3(OP(=O)([O-])O[C@H]23))
24-methylenecycloartanol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5)))))=C
cycloartenol	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))
spermidine	C([NH3+])CC[NH2+]CCCC[NH3+]
(<i>E</i>)-(4-aminobutylidene)(3-aminopropyl)amine	C([NH3+])CC/[NH+]=C/CCC[NH3+]
spermine	C(CCC[NH2+]CCC[NH3+])[NH2+]CCC[NH3+]
cytidine 2'-monophosphate	C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)OP([O-])(=O)[O-])O)
propane-1,3-diamine	C(CC[NH3+])[NH3+]
uridine 2'-monophosphate	C(O)[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)OP([O-])(=O)[O-])O)
putrescine	C([NH3+])CCC[NH3+]
adenine	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))
guanine	C1(\NC2(/N=C(N)\NC(=O)C(/N=1)=2))
&beta;-nicotinamide D-ribonucleotide	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)N))
reduced &beta;-nicotinamide D-ribonucleotide	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
homofuraneol	CCC1(C(=O)C(/O)=C(C)\O1)
vanillate	COC1(\C(\O)=C/C=C(/C=1)/C(=O)[O-])
protocatechuate	C(C1(\C=C(C(/O)=C\C=1)\O))(=O)[O-]
cefoperazone	CCN1(C(=O)C(=O)N(CC1)C(=O)N[C@H](C2(\C=C/C(/O)=C\C=2))C(=O)N[C@H]5(C(=O)N4(C(C(O)=O)=C(CSC3(\N(C)\N=N/N=3))CS[C@@H]45)))
obvatol	C=CCC2(\C=C/C(/OC1(\C(\O)=C(\C=C(CC=C)/C=1)\O))=C\C=2)
(<i>E</i>)-4-coumaroyl-CoA	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C4(\C=C/C(/O)=C\C=4)
4-coumaryl alcohol	C(/CO)=C\C1(\C=C/C(/O)=C\C=1)
cinnamate	C(=O)([O-])/C=C/C1(\C=C/C=C\C=1)
coniferyl alcohol	COC1(\C(\O)=C/C=C(/C=C/CO)/C=1)
ferulate	COC1(\C(\O)=C/C=C(/C=C/C([O-])=O)/C=1)
L-cysteine	C(S)[C@@H](C(=O)[O-])[NH3+]
L-valine	CC(C)[C@H]([NH3+])C([O-])=O
L-phenylalanine	C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1)
L-selenocysteine	C([SeH])[C@H]([NH3+])C([O-])=O
glycine	C([NH3+])C([O-])=O
L-proline	C1([NH2+][C@H](C(=O)[O-])CC1)
L-leucine	CC(C)C[C@H]([NH3+])C([O-])=O
L-isoleucine	CC[C@H](C)[C@H]([NH3+])C(=O)[O-]
L-tryptophan	C1(\NC2(/C=C\C=C/C(/C(\C[C@H]([NH3+])C(=O)[O-])=1)=2))
L-methionine	CSCC[C@H]([NH3+])C([O-])=O
2-<i>all trans</i>-hexaprenyl-6-methoxyhydroquinone	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(/C=C(\C=1)/O)\OC)
L-alanine	C[C@H]([NH3+])C([O-])=O
4a-hydroxy-L-erythro-5,6,7,8-tetrahydrobiopterin	C[C@H](O)[C@H](O)[C@H]1(CNC2(\[C@@](O)(N1)C(=O)\N=C(N)/N=2))
(6R)-L-<i>erythro</i>-6,7-dihydrobiopterin	C[C@H](O)[C@H](O)[C@@H]1(/N=C2(C(/NC1)=N\C(/N)=N/C(=O)2))
(6R)-L-<i>threo</i>-6,7-dihydrobiopterin	C[C@H](O)[C@@H](O)[C@@H]1(/N=C2(C(/NC1)=N\C(/N)=N/C(=O)2))
L-<i>erythro</i>-7,8-dihydrobiopterin	C[C@H](O)[C@H](O)C1(\CNC2(NC(/N)=N/C(C(/N=1)=2)=O))
L-homocysteine	C(S)C[C@@H](C(=O)[O-])[NH3+]
<i>trans-(S</i>)-nicotine N<sup>1'</sup>-oxide	C[N+]1([O-])([C@@H](CCC1)C2(\C=C/C=N\C=2))
sirohydrochlorin	C[C@@]1(CC(=O)[O-])(C3(\NC(/[C@@H](CCC(=O)[O-])1)=C/C2(/C(\CC(=O)[O-])=C(CCC(=O)[O-])\C(\N=2)=C\C5(\NC(/C=C4([C@@](C)(CC(=O)[O-])[C@H](CCC(=O)[O-])C(\C=3)=N4))=C(CC(=O)[O-])/C(\CCC(=O)[O-])=5))))
3-hydroxy-5-methylbenzaldehyde	CC1(\C=C(/C=C(\C=1)/O)\C=O)
3-hydroxybenzaldehyde	C(C1(\C=C/C=C(/C=1)/O))=O
ferroheme <i>a</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/C=O)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
4-nitrophenol	C1(/C=C(\C=C/C(/[N+](=O)[O-])=1)/[O-])
4-hydroxybenzoate	C(C1(\C=C/C(/O)=C\C=1))(=O)[O-]
3-hydroxy-4-methylbenzaldehyde	CC1(/C=C\C(\C=O)=C/C(/O)=1)
4-isopropylbenzyl alcohol	CC(C1(\C=C/C(/CO)=C\C=1))C
riboflavin	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(\C(=O)[N-]C(=O)/N=1)=N/2))=C\C(/C)=3))
UDP-&alpha;-D-glucose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])
AMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
thymine	CC1(\C(=O)NC(N\C=1)=O)
(6<i>R</i>)-L-<i>erythro</i>-5,6,7,8-tetrahydrobiopterin	C[C@H](O)[C@H](O)[C@H]1(CNC2(/N=C(N)\NC(C(/N1)=2)=O))
tetrahydromethanopterin	C[C@H]([C@H]1([C@H](C)NC2(/N=C(N)\NC(C(/N1)=2)=O)))NC4(\C=C/C(\C[C@@H]([C@@H]([C@@H](CO[C@@H]3([C@@H]([C@@H]([C@@H](COP([O-])(=O)O[C@H](C([O-])=O)CCC([O-])=O)O3)O)O))O)O)O)=C\C=4)
arsenic triglutathione	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)=O)C([O-])=O
adjacent thymidine-2'-deoxycytidine in DNA	CC1(\C(=O)NC(N(\C=1)[C@@H]4(O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])[C@@H](OP(OC[C@H]3(O[C@@H](N2(C(=O)/N=C(\C=C/2)/N))C[C@H](OP([O-])(O[a deoxyribonucleic acid])=O)3))([O-])=O)C4))=O)
monomethylarsino-diglutathione	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](SC[C@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)C(NCC([O-])=O)=O)C)=O)C([O-])=O
two adjacent thymidines in DNA	CC1(\C(=O)NC(N(\C=1)[C@@H]4(O[C@H](COP(O[C@H]3(C[C@H](N2(C(=O)NC(=O)C(/C)=C/2))O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])3))([O-])=O)[C@@H](OP([O-])(O[a deoxyribonucleic acid])=O)C4))=O)
trifluoromethionine	C(C[C@@H](C(=O)[O-])[NH3+])SC(F)(F)F
two adjacent 2'-deoxycytidines in DNA	C1(\N(C(=O)/N=C(\C=1)/N)[C@@H]4(O[C@H](COP(O[C@H]3(C[C@H](N2(C(=O)/N=C(\C=C/2)/N))O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])3))([O-])=O)[C@@H](OP([O-])(O[a deoxyribonucleic acid])=O)C4))
L-saccharopine	C(CC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C[C@H]([NH3+])C([O-])=O
adjacent 2'-deoxycytidine-thymidine in DNA	CC1(\C(=O)NC(N(\C=1)[C@@H]4(O[C@H](COP(O[C@H]3(C[C@H](N2(C(=O)/N=C(\C=C/2)/N))O[C@H](COP(=O)([O-])O[a deoxyribonucleic acid])3))([O-])=O)[C@@H](OP([O-])(O[a deoxyribonucleic acid])=O)C4))=O)
N<sup>6</sup>-(D-glucosyl)-L-lysine	C(O)[C@H]1(O[C@@H](O)[C@H]([NH2+]CCCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H](O)1)
dimethylarsino-glutathione	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](C)C)=O)C([O-])=O
seleno-L-homocysteine	C(C[SeH])[C@H]([NH3+])C(=O)[O-]
6-diazo-5-oxo-L-norleucine	C(C(=O)CC[C@@H](C(=O)[O-])[NH3+])=[N+]=[N-]
ubiquinol-<i>8</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
L-selenomethionine	C[Se]CC[C@@H](C([O-])=O)[NH3+]
L-aspartyl-4-phosphate	C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-]
ubiquinol-6	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)
ethylphosphate	CCOP([O-])(=O)[O-]
<i>S</i>-adenosyl-L-homocysteine	C(SC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))C[C@@H](C(=O)[O-])[NH3+]
protoheme	C=CC4(\C(/C)=C5(\C=C6(C(/C)=C(CCC(=O)[O-])/C7(\C=C8(C(/CCC(=O)[O-])=C(C)/C1(/N([Fe-2]3(N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=[N+]2/3))=4)5)([N+]/6=7))8))))))
3-(hydroxymethyl)-5-methylphenol	CC1(\C=C(/C=C(\C=1)/O)\CO)
D-<i>erythro</i>-7,8-dihydroneopterin	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)CO)=2))
benzyl alcohol	C(C1(\C=C/C=C\C=1))O
7,8-dihydromonapterin	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@@H](O)CO)=2))
4-nitrobenzyl alcohol	C(O)C1(\C=C/C(/[N+]([O-])=O)=C\C=1)
3-chlorobenzyl alcohol	C(O)C1(\C=C/C=C(/C=1)/Cl)
iron(III)-[<i>N</i>-(2,3-dihydroxybenzoyl)-L-serine trimer] complex	C(O)[C@@H]4(NC(C8(/C=C\C=C1(C(\O[Fe-3]257(O1)(OC3(/C=C\C=C(C(\O2)=3)\C(=O)N[C@@H](COC(=O)4)C(=O)OC[C@@H](C([O-])=O)NC(C6(\C(\O5)=C(\C=C/C=6)\O7))=O)))=8)))=O)
3-methylbenzyl alcohol	CC1(\C=C(\C=C/C=1)\CO)
iron(III)-enterobactin complex	C7(OC([C@H]6(NC(C8(\C9(\O[Fe-3]135(OC2(\C(\O1)=C(\C=C/C=2)\C(N[C@H](C(=O)OC[C@H](NC(=O)C4(\C(\O3)=C(\C=C/C=4)\O5))C(=O)OC6)7)=O))OC(/C=C\C=8)=9)))=O))=O)
5-(hydroxymethyl)-2-methylphenol	CC1(/C=C\C(\CO)=C/C(/O)=1)
4-methylbenzyl alcohol	CC1(\C=C/C(/CO)=C\C=1)
reduced riboflavin	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(C(=O)NC(=O)/N=1)N2))=C\C(/C)=3))
2''-<i>O</i>-acetyl-ADP-ribose	CC(O[C@H]4(C(O[C@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])[C@@H](O)4)O))=O
3''-<i>O</i>-acetyl-ADP-ribose	CC(O[C@@H]4([C@@H](COP(OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))(=O)[O-])(=O)[O-])OC(O)[C@H](O)4))=O
ADP ribose 1''-phosphate	C(OP(=O)([O-])OP(OC[C@@H]1([C@@H](O)[C@@H](O)C(O1)OP(=O)([O-])[O-]))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4)
ADP ribose 1'',2''-cyclic phosphate	C(OP(=O)([O-])OP(OC[C@@H]2([C@@H](O)[C@H]1(OP([O-])(=O)OC1O2)))(=O)[O-])[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](O)[C@H](O)5)
ADP-D-ribose	C(OP(=O)([O-])OP(OC[C@@H]1([C@@H](O)[C@@H](O)C(O1)O))(=O)[O-])[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4)
ADP-&alpha;-D-glucose	C([C@@H]1([C@H]([C@@H]([C@H]([C@H](O1)OP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])O)O)O))O
hydroxyferroheme <i>i</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/C(O)O)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
ferroheme <i>i</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/CO)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
ferroheme <i>o</i>	C=CC3(\C7(\[N+]4(\[Fe-2]16([N+]5(\C(/C(\CCC(=O)[O-])=C(C)\C(/C=C2(C(\C)=C(C(\N12)=C\C(\C(/C)=3)=4)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))=5)=C/C8(/N6C(/C=7)=C(C)/C(\CCC(=O)[O-])=8))))))
nicotinamide	C1(\C=C/C(/C(=O)N)=C\N=1)
CDP-choline	C[N+](C)(C)CCOP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O
dimethylarsinous acid	C[As](C)O
methylarsonic acid	C[As](=O)(O)O
methylarsonate	C[As](=O)([O-])O
dimethylarsinic acid	C[As](C)(=O)O
phenylarsine oxide	C1(\C=C/C(/[As]=O)=C\C=1)
methylarsonous acid	C[As](O)O
L-ornithine	C([NH3+])CC[C@H]([NH3+])C(=O)[O-]
cacodylate	C[As](C)(=O)[O-]
L-aspartate 4-semialdehyde	C(=O)C[C@H]([NH3+])C(=O)[O-]
methylarsonite	C[As]([O-])[O-]
cycloleucine	C(=O)([O-])C1([NH3+])(CCCC1)
O-phospho-L-homoserine	C(OP([O-])(=O)[O-])C[C@H]([NH3+])C([O-])=O
glucosyl-oleandomycin	C[C@H]5(C[C@@]1(CO1)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@@H](O[C@H]2(C[C@H](OC)[C@@H](O)[C@H](C)O2))[C@H](C)[C@@H](O[C@@H]4(O[C@H](C)C[C@@H]([C@@H](OC3(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)3))4)[NH+](C)C))5)
L-cystine	C([C@@H](C(=O)[O-])[NH3+])SSC[C@@H](C([O-])=O)[NH3+]
lanthionine	C([C@H](CSC[C@@H](C(=O)[O-])[NH3+])[NH3+])(=O)[O-]
O-succinyl-L-homoserine	C(CC(=O)OCC[C@@H](C([O-])=O)[NH3+])C([O-])=O
L-glutamate-5-semialdehyde	C(C[C@H]([NH3+])C([O-])=O)C=O
L-homoserine	C(O)C[C@H]([NH3+])C([O-])=O
3-sulfino-L-alanine	C([C@H]([NH3+])C(=O)[O-])S([O-])=O
(<i>R</i>)-3-(4-hydroxyphenyl)lactoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H](O)CC1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
L-citrulline	C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-]
4-<i>cis</i>-undecenoyl-CoA	CCCCCC\C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(2E,4E)-tetradeca-2,4-dienoyl-CoA	CCCCCCCCC/C=C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
(5E)-3-oxo-dodec-5-enoyl-CoA	CCCCCC/C=C/CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
L-kynurenine	C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1)
2-<i>trans</i>-nonenoyl-CoA	CCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
hydrogen peroxide	OO
(<i>S</i>)-3-hydroxy-3-methylglutaryl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
L-2-aminoadipate	C([O-])(=O)CCC[C@@H](C(=O)[O-])[NH3+]
(3Z,5E)-dodec-3,5-dienoyl-CoA	CCCCCC/C=C/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)
3-hydroxy-heptanoyl-CoA	CCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
UMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
2-<i>trans</i>, 5-<i>cis</i>, 7-<i>trans</i>-tetradecatrienoyl-CoA	CCCCCC/C=C/C=C\C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(3R)-hydroxy, 6-<i>cis</i>-tridecenoyl-CoA	CCCCCC\C=C/CC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
malonyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
4-<i>trans</i>-3-oxo-undecenoyl-CoA	CCCCCC/C=C/C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
10-<i>trans</i>-heptadecenoyl-CoA	CCCCCC/C=C/CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
&gamma;-L-glutamyl-L-cysteine	C(S)[C@@H](C([O-])=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
(2E,5Z)-tetradecenoyl-CoA	CCCCCCCC\C=C/C/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
&gamma;-L-glutamyl-D-alanine	C[C@@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
2-<i>trans</i>-6-<i>trans</i>-tridecadienoyl-CoA	CCCCCC/C=C/CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(3E)-tetradec-3-enoyl-CoA	CCCCCCCCCC/C=C/CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
a factor	CC(C)=CCCC(\C)=C/CCC(\C)=C/CSC[C@@H](C(OC)=O)NC(=O)[C@H]([R1])N[an oligopeptide]
(3E)-dec-3-enoyl-CoA	CCCCCC/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-<i>trans</i>,6-<i>cis</i>-tridecadienoyl-CoA	CCCCCC\C=C/CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
acetyl-CoA	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O
