Compound	SMILES
<i>cis</i>-zeatin-7-<i>N</i>-glucoside	CC(/CO)=C\CNC1(\C2(N(\C=N/C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))
(<i>S</i>)-reticuline	C1([NH+]([C@H](C2(\C=C(C(/OC)=C\C(/C1)=2)\O))CC3(\C=C/C(/OC)=C(\C=3)/O))C)
(3S)-linalool	C=C[C@@](C)(O)CCC=C(C)C
porphobilinogen	C(C1(\N\C=C(CCC(=O)[O-])/C(\CC(=O)[O-])=1))[NH3+]
delphinidin	C3(/C(/O)=C(C(/O)=C\C(\C1(C(/[O-])=C\C2(\C(\[O+]=1)=C/C(/O)=C\C(\[O-])=2)))=3)/O)
phylloquinol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/CC1(/C(\C)=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
decylglucoside	CCCCCCCCCCO[C@@H]1(O[C@@H](C([C@@H](C1O)O)O)CO)
ubiquinone-<i>6</i>	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)
methanethiol	CS
glutathioselenol	C(S[SeH])[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
11-oxo-&beta;-amyrin	C[C@@]4(CC5(C2(\[C@]([C@@]1(CCC3([C@]([C@H](CC[C@](C1C(=O)\C=2)3C)O)(C)C))C)(CC[C@@](CC4)5C)C)))C
3-hydroxy-3-phenylpropanoate	C(CC(O)C1(\C=C/C=C\C=1))([O-])=O
(<i>Z</i>)-3-aminoacrylate	C(\N)=C\C(=O)[O-]
inosine	C(O)[C@H]3(O[C@@H](N1(C2(\N=C/NC(=O)C(\N=C/1)=2)))[C@H](O)[C@H](O)3)
hesperitin-7-O-&beta;-D-glucoside	COC4(/C=C\C(\[C@H]1(OC2(/C=C(/C=C(C(\C(C1)=O)=2)/O)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO))))=C/C(/O)=4)
<i>aldehydo</i>-D-galactose	C(=O)[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O
6-diazo-5-oxo-L-norleucine	C(C(=O)CC[C@@H](C(=O)[O-])[NH3+])=[N+]=[N-]
succinate semialdehyde	C(C=O)CC(=O)[O-]
3,4-dichloroaniline	C1(\C(\N)=C/C(/Cl)=C(\C=1)/Cl)
6,3-dihydroxy-2-pyridinone	C1(/C=C(NC(=O)C(/[O-])=1)/O)
(indol-3-yl)acetyl-L-alanine	C[C@H](NC(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))=O)C(=O)[O-]
maleate	C([O-])(=O)\C=C/C([O-])=O
HX	[XH]
7,8-dihydropteroate	C(NC1(\C=C/C(/C(=O)[O-])=C\C=1))C2(CNC3(/N=C(N)\NC(=O)C(/N=2)=3))
6-deoxoteasterone	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
chlorosuccinate	C(=O)([O-])C(Cl)CC(=O)[O-]
methyl gibberellin A<sub>9</sub>	C=C3([C@@H]2(CC[C@H]4([C@]15(CCC[C@@]([C@H]1[C@@H]([C@](C2)(C3)4)C(OC)=O)(C)C(O5)=O))))
a-dgal-HEX-1:5|6:d	
L-alanyl-L-glutamate	C[C@H]([NH3+])C(=O)N[C@H](C([O-])=O)CCC(=O)[O-]
L-trihomomethionine	CSCCCCC[C@@H](C([O-])=O)[NH3+]
(<i>S</i>)-<i>N</i>-methylcoclaurine	C1([NH+]([C@H](C2(\C=C(C(/OC)=C\C(/C1)=2)\O))CC3(\C=C/C(/O)=C\C=3))C)
3-&alpha;(<i>S</i>)-strictosidine	C=C[C@@H]4([C@H](C[C@H]1(C2(\NC3(\C(/C(\CC[NH2+]1)=2)=C/C=C\C=3))))C(/C(=O)OC)=C\O[C@H]4O[C@H]5(O[C@H]([C@@H]([C@H]([C@@H]5O)O)O)CO))
(3R,4R)-3-(6-hydroxy-1,3-benzodioxol-5-yl)-3,4-dihydro-2H-chromene-4,7-diol	C1(OC2(\C(\O1)=C/C(O)=C(/C=2)[C@H]3([C@H](C4(/C=C\C(\O)=C/C(/OC3)=4))O)))
D-lysine	C([NH3+])CCC[C@@H]([NH3+])C([O-])=O
(13<i>S</i>)-HPODE	CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO
nitric oxide	N=O
carboxin	CC2(\OCCSC(/C(NC1(\C=C/C=C\C=1))=O)=2)
behenate	CCCCCCCCCCCCCCCCCCCCCC([O-])=O
all-<i>trans</i>-heptaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
18-hydroxylinoleoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>Z</i>)-1-(glutathion-<i>S</i>-yl)-<i>N</i>-hydroxy-2-(1<i>H</i>-indol-3-yl)ethan-1-imine	C1(\NC2(/C=C\C=C/C(/C(\CC(\SC[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O)=N\O)=1)=2))
&alpha;-D-glucose 1-methylene-phosphonate	C(O)[C@H]1(O[C@H](OCP(=O)(O)[O-])[C@H](O)[C@@H](O)[C@H](O)1)
L-2-aminoadipate	C([O-])(=O)CCC[C@@H](C(=O)[O-])[NH3+]
2-[(2'-methylsulfanyl)hexyl]maleate	CSCCCCCCC(\C(=O)[O-])=C\C([O-])=O
&gamma;-tocopherol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C(\C)=C(\C=2)/O))
brassinolide	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]4(CC[C@@H]3([C@](C)(CC[C@H]2([C@H](COC(=O)[C@H]1(C[C@H](O)[C@H](O)C[C@@](C)12))3))4))
acetoacetate	CC(=O)CC([O-])=O
ferrichrome	CC1(N3(CCC[C@H]4(C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H]5(CCCN2(O[Fe-3]6([O+]=1)([O+]=C(C)2)(O3)([O+]=C(C)N(CCC[C@@H](C(=O)N4)NC(=O)5)O6))))))
3-methylcrotonyl-CoA	CC(C)=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
linamarin	CC(C)(C#N)O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1)
L-2,4-diaminobutanoate	C(C[C@@H](C([O-])=O)[NH3+])[NH3+]
<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C([NH3+])C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
caffealdehyde	C(=O)/C=C/C1(/C=C(C(/O)=C\C=1)/O)
(<i>S</i>)-3-hydroxy-isobutanoyl-CoA	C[C@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])CO
histidinal	C1(\N\C=N/C(\C[C@@H](C=O)[NH3+])=1)
[non-ribosomal peptide synthase] group	CC(C)(COP(=O)([O-])OC[C@H](N[a non-ribosomal peptide synthase])C(=O)[a non-ribosomal peptide synthase])[C@@H](O)C(=O)NCCC(=O)NCCS
2-dehydro-3-deoxy-D-galactonate 6-phosphate	C(OP(=O)([O-])[O-])[C@@H](O)[C@H](O)CC(=O)C([O-])=O
indole-3-carbinonium ion	[CH3+]=C1(C2(/C=C\C=C/C(/N=C\1)=2))
glycine betaine	C[N+](C)(CC([O-])=O)C
5-aminolevulinate	C(C(C[NH3+])=O)CC([O-])=O
carbamate	C(=O)([O-])N
<i>O</i>-methyl-4-<i>O</i>-[2,4-di-<i>O</i>-methyl-&alpha;-L-fucopyranosyl-(1&rarr;3)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-2-<i>O</i>-methyl-&alpha;-L-rhamnopyranosyl]-hydroxybenzoate	C[C@H]4([C@H](O)[C@@H](O[C@@H]1(O[C@@H](C)[C@@H](OC)[C@@H](O)[C@H](OC)1))[C@@H](O)[C@H](O[C@H]3([C@@H](OC)[C@H](OC2(\C=C/C(/C(OC)=O)=C\C=2))O[C@@H](C)[C@H](O)3))O4)
&alpha;-D-quinovopyranose	C[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1)
2-maleylacetate	C(\C(=O)CC([O-])=O)=C\C(=O)[O-]
(2S,3E)-2-amino-4-(2-aminoethoxy)but-3-enoate	C([NH3+])CO/C=C/[C@@H](C(=O)[O-])[NH3+]
<i>N</i>-acetylglutamyl-phosphate	CC(=O)N[C@H](C([O-])=O)CCC(=O)OP([O-])(=O)[O-]
indolylmethylisothiocyanate	C(C1(\C2(/C=C\C=C/C(/N/C=1)=2)))N=C=S
(3<i>S</i>)-2,3-epoxy-2,3-dihydrosqualene	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CC[C@H]1(C(C)(C)O1)
26-hydroxycastasterone	CC([C@@H]([C@H]([C@@H]([C@H](C2([C@]3(CCC4([C@]1(C[C@H]([C@H](C[C@@H]1C(CC(C(CC2)3)4)=O)O)O)C))(C)))C)O)O)C)CO
salidroside	C(O)[C@@H]2([C@@H](O)[C@H](O)[C@@H](O)[C@H](OCCC1(\C=C/C(/O)=C\C=1))O2)
<i>cis</i>-tuberonic acid glucoside	C(O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))C\C=C/C[C@@H]2(C(=O)CC[C@@H]2CC([O-])=O)
4-methylumbelliferone	CC1(\C2(/C=C\C(\O)=C/C(/OC(\C=1)=O)=2))
tetrahydrogeranylgeranyl diphosphate	CC(C)=CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C
a-dglc-HEX-1:4|6:a	
thiourea dioxide	C(N)(=[NH2+])S(=O)[O-]
dipyrromethane cofactor	C([a protein])C2(\C(/CC([O-])=O)=C(CCC([O-])=O)/C(CC1(\C(/CC(=O)[O-])=C(CCC([O-])=O)/C\N=1))/N=2)
cobalt chloride	
histamine	C([NH3+])CC1(\N=C/N\C=1)
4'-phosphopantetheine group	CC([C@@H](O)C(=O)NCCC(NCCS)=O)(C)COP([O-])(=O)[O-]
4-coumaroylagmatine	C(CNC(/C=C/C1(\C=C/C(/O)=C\C=1))=O)CC[NH+]=C(N)N
8-oxo-GTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\N=C(N)/NC(=O)C(NC(=O)1)=2)))[C@H](O)[C@H](O)3)
L-phenylalanine	C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1)
hydroxyl radical	O
(3<i>Z</i>)-hex-3-en-1-yl acetate	CC\C=C/CCOC(=O)C
CDP-ethanolamine	C(COP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])([O-])=O)[NH3+]
2-dehydro-3-deoxy-L-rhamnonate	C[C@H](O)[C@H](O)CC(=O)C([O-])=O
4-(indol-3-yl)3-oxobutanoyl-CoA	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC4(\C5(/C=C\C=C/C(/N\C=4)=5))
4&alpha;-hydroxymethyl,4&beta;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-cholest-24-en-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](CO)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))
3-(aminomethyl)indole	C([NH3+])C1(\C2(\C(\N/C=1)=C/C=C\C=2))
L-gulonate	C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-]
a-dara-PEN-1:4	
(R)-4'-phosphopantothenoyl-L-cysteine	CC(C)(COP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)N[C@@H](CS)C(=O)[O-]
<i>N</i>-acetyl-serotonin	CC(=O)NCCC1(\C2(/C=C(\C=C/C(/N\C=1)=2)/O))
gluconapin	C=CCCC(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]
pyridoxal 5'-phosphate	CC1(/N=C\C(\COP(=O)([O-])[O-])=C(C(/O)=1)\C=O)
carlactone carboxylate	CC2(\CCC[C@](C)(C)C(/C=C/C(/C([O-])=O)=C\OC1(\C=C(C)/C(=O)O1))=2)
(<i>S</i>)-1-pyrroline-5-carboxylate	C1(\CC[C@H](\N=1)C(=O)[O-])
D-<i>myo</i>-inositol (1,3,4,5)-tetrakisphosphate	[C@@H]1(O)([C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
iproniazid	CC(C)NNC(=O)C1(\C=C/N=C\C=1)
2,3-dimethyl-6-geranylgeranyl-1,4-benzoquinol	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C(/C)=C(C)/C(/O)=1)/O)
D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate	[C@@H]1(O)([C@@H](OP([O-])([O-])=O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)1)
pyridoxamine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])([O-])=O)=C\N=1)\C[NH3+])
8-[(2S)-2-amino-2-carboxylatoethyl]-5-hydroxy-2H-1,4-benzothiazine-3-carboxylate	C1(SC2(\C(\N=C(C([O-])=O)/1)=C(\C=C/C(\C[C@@H](C(=O)[O-])[NH3+])=2)\O))
3-phenylpropanoate	C(CCC1(\C=C/C=C\C=1))([O-])=O
3,5-didehydroshikimate	C([O-])(=O)C1(\CC(=O)[C@H](O)C(=O)/C=1)
(<i>E</i>)-2-nonen-1-al	CCCCCC/C=C/C=O
methyl-2-&alpha;-L-fucopyranosyl-&beta;-D-galactoside	C[C@H]1([C@H]([C@H]([C@H](O)[C@@H](O1)O[C@H]2([C@H](OC)O[C@@H]([C@H](O)[C@@H]2O)CO))O)O)
&beta;-L-arabinose 1-phosphate	C1(O[C@@H]([C@@H]([C@H]([C@H]1O)O)O)OP([O-])(=O)[O-])
C33-phthiodiolone A	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)C[C@H](O)CCCC[C@H](C)C(=O)CC
C35-phenolphthiocerol A	CC[C@@H](OC)[C@@H](C)CCCC[C@@H](O)C[C@H](O)CCCCCCCCCCCCCCCCC1(\C=C/C(/O)=C\C=1)
N,N-dimethylaniline	CN(C1(\C=C/C=C\C=1))C
L-selenocystathionine	C([Se]C[C@@H](C([O-])=O)[NH3+])C[C@H]([NH3+])C(=O)[O-]
(R)-3-amino-2-methylpropanoate	C[C@H](C[NH3+])C([O-])=O
<i>N</i><sup>2</sup>-formyl-<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C(NC=O)C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
D-glyceraldehyde 3-phosphate	C(=O)[C@H](O)COP(=O)([O-])[O-]
methylsuccinate	CC(CC([O-])=O)C([O-])=O
5-phospho-&beta;-D-ribosylamine	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@H]([NH3+])O1)
AMP	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3)
D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate	[C@@H]1(O)([C@@H](O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])1)
8-(methylsulfanyl)octyl-glucosinolate	CSCCCCCCCCC(\S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]
<i>N</i>-(4-hydroxybenzoyl)-L-glutamate	C([O-])(=O)CC[C@H](NC(=O)C1(\C=C/C(/O)=C\C=1))C(=O)[O-]
1,2-dihydro-&beta;-NAD	C1(N(\C=C/C=C1/C(N)=O)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))
&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-lipid IV<SUB>A</SUB> (E. coli)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]4(O[C@H](CO[C@@]3(C(=O)[O-])(O[C@H]([C@H](O)CO)[C@H](O)[C@H](O[C@]2(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C2)C(=O)[O-])C3))[C@H]([C@@H]([C@H]4NC(=O)C[C@H](O)CCCCCCCCCCC)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))
12,13-DiHODE	CC\C=C/CC(O)C(O)C\C=C/CCCCCCCC(=O)[O-]
(2<i>R</i>)-phospho-3-sulfolactate	C([O-])(=O)[C@H](CS(=O)(=O)[O-])OP(=O)([O-])[O-]
1-(p-butylphenyl)-2,2-dimethyl-4,6-diamino-1,2-dihydro-s-triazine	CCCCC2(\C=C/C(/N1(C(C)(C)\N=C(N)/N=C(N)\1))=C\C=2)
dimethyl sulfide	CSC
&beta;-L-rhamnopyranose	C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)O)
(<i>R</i>)-pantothenate	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
choline	C(CO)[N+](C)(C)C
dTDP group	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2))
x-lman-HEX-1:5|6:d	
Ca<SUP>2+</SUP>	[Ca+2]
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-D-glutamate	C[C@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C(N[C@H](CCC(=O)[O-])C(=O)[O-])=O
[disulfanidyl(sulfanylidene)-&lambda;<sup>5</sup>-arsanyl]sulfanide	[As](=S)([S-])([S-])[S-]
benzyladenine-9-<i>N</i>-glucoside	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/NCC4(\C=C/C=C\C=4)))))O
b-lgal-HEX-1:5|6:d	
(+)-<i>trans</i>-isoalliin	C/C=C/S(=O)C[C@H]([NH3+])C([O-])=O
squalene	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C
4-amino-2-methyl-5-(diphosphooxymethyl)pyrimidine	CC1(\N=C(C(/COP([O-])(=O)OP([O-])(=O)[O-])=C\N=1)\N)
isoeugenol	C/C=C/C1(\C=C/C(/O)=C(C=1)/OC)
&beta;-D-glucuronate	[C@H]1(O)([C@@H](O)[C@H](O)O[C@H](C(=O)[O-])[C@@H](O)1)
oxalyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C([O-])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
<i>O</i>-phospho-L-serine	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]
pent-1-en-3-one	C=CC(CC)=O
carboxyphosphate	C(=O)([O-])OP([O-])(=O)O
3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione	CC3(\C=C/C(/O)=C\C(/CC[C@H]2([C@H]1([C@@](C)(C(=O)CC1)CCC(=O)2)))=3)
ADP-&alpha;-D-glucose	C([C@@H]1([C@H]([C@@H]([C@H]([C@H](O1)OP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])O)O)O))O
4-sulfomuconolactone	C([O-])(=O)CC1(S(=O)(=O)[O-])(\C=C/C(=O)O1)
(R)-pantoate	CC(C)(CO)[C@H](C([O-])=O)O
butyl propanoate	CCCCOC(=O)CC
3-deoxy-D-arabino-heptulosonate 7-phosphate	C(=O)([O-])C(=O)C[C@@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]
lauroyl-CoA	CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
(<i>R</i>)-S-adenosyl-L-methionine	C[S+](C[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))CC[C@@H](C([O-])=O)[NH3+]
soyasaponin III	CC7(C)(C[C@@H](O)[C@@]6(C)([C@H](C5(\[C@](C)([C@@]4(C)([C@@H]([C@@]3(C)(CC[C@H](O[C@@H]2(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O[C@H]1([C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1))2))[C@](C)(CO)[C@@H]3CC4))C\C=5))CC6))C7))
cadaverine	C([NH3+])CCCC[NH3+]
dTTP	CC1(\C(=O)NC(=O)N(\C=1)[C@H]2(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2))
<i>O</i>-methyl-4-<i>O</i>-[2-<i>O</i>-methyl-&alpha;-L-fucopyranosyl-(1&rarr;3)-&alpha;-L-rhamnopyranosyl-(1&rarr;3)-2-<i>O</i>-methyl-&alpha;-L-rhamnopyranosyl]-hydroxybenzoate	C[C@H]4([C@@H](O)[C@@H](O)[C@H](OC)[C@H](O[C@H]3([C@@H](O)[C@H](O[C@H]2([C@@H](OC)[C@H](OC1(\C=C/C(/C(OC)=O)=C\C=1))O[C@@H](C)[C@H](O)2))O[C@@H](C)[C@H](O)3))O4)
1-&alpha;-linolenoyl-2-&alpha;-linolenoyl-phosphatidylcholine	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C)=O
4-hydroxybenzaldehyde	C(C1(\C=C/C(/O)=C\C=1))=O
thymidine	CC1(\C(=O)NC(N(\C=1)[C@H]2(C[C@H](O)[C@@H](CO)O2))=O)
cortisol	C[C@@]34([C@H]2([C@@H](O)C[C@@]1(C)([C@@H](CC[C@@](C(=O)CO)(O)1)[C@@H]2CCC/3=C\C(=O)CC4)))
4&alpha;-formyl,4&beta;,14&alpha;-dimethyl-9&beta;,19-cyclo-5&alpha;-ergost-24(24<sup>1</sup>)-en-3&beta;-ol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5)))))=C
FAD	CC6(\C=C5(C(/N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)C4(\C(\C(=O)[N-]C(=O)/N=4)=N/5))=C\C(/C)=6))
D-glycerate	C(=O)([O-])[C@H](O)CO
b-HEX-1:5	
b-lglc-HEX-1:5|6:a	
quercetin 3-<i>O</i>-rhamnoside	C[C@H]1([C@H](O)[C@@H](O)[C@@H](O)[C@H](O1)OC3(\C(=O)C4(/C(/O)=C\C(\[O-])=C/C(/OC(\C2(/C=C(C(/O)=C\C=2)/O))=3)=4)))
petroselinate	CCCCCCCCCCC\C=C/CCCCC([O-])=O
4&alpha;-formyl-5&alpha;-cholest-7,24-dien-3&beta;-ol	CC(C)=CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2([C@H](CC1)[C@]3(C)([C@@H](CC=2)[C@H](C=O)[C@@H](O)CC3)))CC4)))C
2,4-diamino-6-methyl-5,3'-(2-trifluoromethylphenoxy)prop-1'-yloxypyrimidine	CC2(\C(\OCCCOC1(\C(\C(F)(F)F)=C/C=C\C=1))=C(N)/N=C(N)\N=2)
<i>trans</i>-6-hydroxyferuloyl-CoA	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C4(/C=C(C(/O)=C\C(O)=4)/OC)
taxa-4(20),11-dien-5-&alpha;-yl acetate	CC2(\CC[C@H]1(C[C@H]3([C@](C)(CCC(\[C@](C)(C)1)=2)CC[C@H](OC(=O)C)C3=C)))
L-homomethionine	CSCCC[C@@H](C([O-])=O)[NH3+]
(2S)-2-amino-4-deoxy-chorismate	C=C(O[C@H]1(\C=C/C=C([C@@H]1[NH3+])/C(=O)[O-]))C(=O)[O-]
(<i>Z</i>)-1-(glutathion-<i>S</i>-yl)-<i>N</i>-hydroxy-2-(4-hydroxyphenyl)ethan-1-imine	C(SC(/CC1(\C=C/C(/O)=C\C=1))=N/O)[C@@H](C(NCC([O-])=O)=O)NC(=O)CC[C@H]([NH3+])C([O-])=O
pseudoionone	CC(C)=CCCC(\C)=C/C=C/C(C)=O
sodium chloride	
ferruginol	CC(C)C2(\C=C1(CC[C@H]3(C(C)(C)CCC[C@](C)(C1=CC(O)=2)3)))
methylglyoxal	CC(C=O)=O
gibberellin A<sub>29</sub>-catabolite	C=C1([C@@]2(O)(C[C@]3(C1)([C@H]([C@@H]4([C@@](C([O-])=O)(C)CC(=O)C=C([C@@H](CC2)3)4))C([O-])=O)))
