Compound	SMILES
1-(5-phospho-&beta;-D-ribosyl)-ATP	C(OP([O-])(=O)[O-])[C@H]4(O[C@@H](N1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))=N))[C@H](O)[C@@H]4O)
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanyl-D-alanine	C[C@H](C(=O)N[C@H](C)C(=O)[O-])NC(=O)[C@H](CCCC[NH3+])NC(=O)CC[C@@H](NC(=O)[C@@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C)C(=O)[O-]
(<i>S</i>)-malyl &alpha;-D-glucosaminide	C([C@@H]1([C@H]([C@@H]([C@H]([C@@H](O[C@@H](CC([O-])=O)C([O-])=O)O1)[NH3+])O)O))O
UDP-<I>N</I>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimelate	C[C@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)[O-])[NH3+])C([O-])=O)C(=O)[O-])=O
5'-deoxyadenosine	C[C@H]3(O[C@@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))[C@H](O)[C@H](O)3)
protoheme	C=CC4(\C(/C)=C5(\C=C6(C(/C)=C(CCC(=O)[O-])/C7(\C=C8(C(/CCC(=O)[O-])=C(C)/C1(/N([Fe-2]3(N(C(/C=C2(C(/C)=C(C=C)/C(\C=1)=[N+]2/3))=4)5)([N+]/6=7))8))))))
D-<i>erythro</i>-7,8-dihydroneopterin	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)CO)=2))
<i>N</i>-acetylphosphinothricin	CC(=O)N[C@H](C(=O)[O-])CCP(C)([O-])=O
bacillibactin	C[C@@H]4([C@H](NC(=O)CNC(=O)C1(/C=C\C=C(C(\O)=1)\O))C(=O)O[C@H](C)[C@H](NC(=O)CNC(=O)C2(\C(\O)=C(\C=C/C=2)\O))C(=O)O[C@H](C)[C@H](NC(=O)CNC(=O)C3(\C(\O)=C(\C=C/C=3)\O))C(=O)O4)
(2<i>S</i>)-2-isopropyl-3-oxosuccinate	CC([C@H](C(=O)[O-])C(=O)C(=O)[O-])C
L-&beta;-lysine	C(CC[C@@H](CC([O-])=O)[NH3+])[NH3+]
cyclo(L-leucyl-L-leucyl)	CC(C)C[C@@H]1(NC(=O)[C@H](CC(C)C)NC(=O)1)
dialurate	C1(=O)(NC(=O)[C@H](O)C(=O)N1)
(1<i>S</i>,2<i>R</i>)-1-C-(indol-3-yl)glycerol 3-phosphate	C1(/NC2(/C=C\C=C/C(/C(/[C@@H]([C@@H](COP([O-])(=O)[O-])O)O)=1)=2))
UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine	CC(N[C@H]3([C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O[C@@H]([C@@H]([C@@H]3O)O)CO))=O
ferroheme <i>i</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/CO)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
4-vinylphenol	C=CC1(\C=C/C(/O)=C\C=1)
hydroxyferroheme <i>i</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/C(O)O)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
reserpine	COC1(\C=C/C2(/C3(\CCN5([C@@H](C(\NC(/C=1)=2)=3)C[C@@H]6([C@H](C(OC)=O)[C@@H](OC)[C@H](OC(=O)C4(\C=C(C(\OC)=C(/C=4)\OC)\OC))C[C@H](C5)6)))))
ammonia	N
ferroheme <i>o</i>	C=CC3(\C7(\[N+]4(\[Fe-2]16([N+]5(\C(/C(\CCC(=O)[O-])=C(C)\C(/C=C2(C(\C)=C(C(\N12)=C\C(\C(/C)=3)=4)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))=5)=C/C8(/N6C(/C=7)=C(C)/C(\CCC(=O)[O-])=8))))))
CDP-4-dehydro-6-deoxy-&alpha;-D-glucose	C[C@H]1(O[C@@H]([C@@H]([C@H](C1=O)O)O)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(/N)=N\C2=O))O3)O)O))(=O)[O-])([O-])=O)
shikimate 3-phosphate	C(=O)([O-])C1(\C[C@@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])/C=1)
ferroheme <i>a</i>	C=CC4(\C6(/C=C8(C(/C)=C(CCC(=O)[O-])/C1(/N([Fe-2]35([N+]2(\C(/C(/C=O)=C(CCC(=O)[O-])\C(/C=1)=2)=C/C7(/N3C(\C=C(C(/C)=4)/[N+]\5=6)=C(C(/C)=7)/[C@@H](O)CC/C=C(C)/CC/C=C(C)/CCC=C(C)C))))8))))
dTDP-4-dehydro-&beta;-L-rhamnose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@@H](C)C(=O)[C@@H](O)[C@@H](O)2))O3))
dTDP-4-dehydro-6-deoxy-&alpha;-D-glucopyranose	CC1(\C(=O)NC(N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(O[C@H]2(O[C@H](C)C(=O)[C@H](O)[C@@H](O)2))(=O)[O-])O3))=O)
5-aminolevulinate	C(C(C[NH3+])=O)CC([O-])=O
dTDP-&beta;-L-rhamnose	CC1(\C(=O)NC(=O)N(\C=1)[C@H]3(C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2(O[C@@H](C)[C@H](O)[C@@H](O)[C@@H](O)2))O3))
2-succinylbenzoate	C1(\C=C/C(/C(=O)[O-])=C(\C=1)/C(=O)CCC(=O)[O-])
menadione	CC1(\C(C2(/C=C\C=C/C(/C(\C=1)=O)=2))=O)
a-dido-HEX-1:5|6:a	
b-lido-HEX-1:5|6:a	
2-dehydro-3-deoxy-D-gluconate 6-phosphate	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)COP([O-])(=O)[O-]
4-coumarate	C(=O)([O-])/C=C/C1(\C=C/C(/O)=C\C=1)
(R,R)-2,3-butanediol	C[C@H]([C@H](O)C)O
ampicillin	CC1(C)([C@H](C(=O)[O-])N2([C@H](S1)[C@@H](C(=O)2)NC(=O)[C@H]([NH3+])C3(\C=C/C=C\C=3)))
preuroporphyrinogen	C(O)C4(\NC(/CC3(\NC(/CC2(\NC(/CC1(\N\C=C(CCC(=O)[O-])/C(\CC([O-])=O)=1))=C(CCC(=O)[O-])/C(\CC([O-])=O)=2))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=3))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=4)
N6-acetyl-L-&beta;-lysine	CC(=O)NCCC[C@H]([NH3+])CC(=O)[O-]
x-lido-HEX-1:5|6:a	
1-deoxy-L-glycero-tetrulose 4-phosphate	CC(=O)[C@H](O)COP(=O)([O-])[O-]
b-dido-HEX-1:5|6:a	
2-methylpropanoyl phosphate	CC(C(=O)OP([O-])([O-])=O)C
a-lido-HEX-1:5|6:a	
tetrahydrotyrosine	C([O-])(=O)C(N)CC1(CCC(O)\C=C/1)
acetyl phosphate	CC(OP([O-])(=O)[O-])=O
CMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O)
UMP	C(OP(=O)([O-])[O-])[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O)
fructoseglycine-6-phosphate	
glycolaldehyde	C(O)C=O
x-HEX-1:5	
(2E)-2-hydroxypenta-2,4-dienoate	C=C/C=C(C([O-])=O)/O
salicylaldehyde	C1(\C=C/C(/O)=C(\C=1)/C=O)
a-HEX-1:5|6:a	
3,6-diaminoacridine	C2(\C3(\C=C1(\C=C/C(/N)=C\C/1=N\C(/C=C(\C=2)/N)=3)))
hydrogen peroxide	OO
(2<i>E</i>,6<i>E</i>)-farnesal	CC(C)=CCCC(\C)=C/CCC(\C)=C/C=O
x-HEX-1:5|6:a	
(2Z)-2-hydroxypenta-2,4-dienoate	C=C\C=C(C([O-])=O)/O
taurine	C(S(=O)(=O)[O-])C[NH3+]
4-oxo-2-pentenal	CC(/C=C/C=O)=O
b-HEX-1:5	
D-kanosamine 6-phosphate	C(OP([O-])([O-])=O)[C@H]1(OC(O)[C@H](O)[C@@H]([NH3+])[C@H](O)1)
L-cysteate	C([C@H]([NH3+])C(=O)[O-])S(=O)(=O)[O-]
b-HEX-1:5|6:a	
L-cysteinylglycine	C(C([O-])=O)NC([C@H](CS)[NH3+])=O
aminoacetone	CC(C[NH3+])=O
a-HEX-1:5	
<i>S</i>-acetyldihydrolipoamide	CC(SC(CCS)CCCCC(N)=O)=O
<i>keto</i>-D-psicose	C(O)C(=O)[C@H](O)[C@H](O)[C@H](O)CO
4-imidazolone-5-propanoate	C(CCC1(C(=O)\N=C/N1))([O-])=O
&beta;-D-ribulofuranose	C(O)[C@]1(O)([C@H](O)[C@H](O)CO1)
&alpha;-D-ribulofuranose	C(O)[C@@]1(O)([C@H](O)[C@H](O)CO1)
catechol	C1(\C=C/C(/O)=C(\C=1)/O)
<i>N</i>-acetyl-D-galactosamine 6-phosphate	CC(=O)N[C@H]1(C(O)O[C@H](COP(=O)([O-])[O-])[C@H](O)[C@H](O)1)
precorrin-2	C[C@]1(CC(=O)[O-])([C@@H](C3(\[NH2+]C\1=C/C2([C@@H](CCC(=O)[O-])[C@](C(\N=2)=C\C5(\NC(/CC4(\NC(/C=3)=C(CC(=O)[O-])/C(\CCC(=O)[O-])=4))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=5))(C)CC(=O)[O-])))CCC(=O)[O-])
precorrin-1	C[C@]5(C1(\N=C(CC4(\NC(/CC3(\NC(/CC2(\NC(/C=1)=C(CC([O-])=O)/C(\CCC([O-])=O)=2))=C(CCC([O-])=O)/C(\CC(=O)[O-])=3))=C(CCC([O-])=O)/C(\CC([O-])=O)=4))/[C@H]5CCC(=O)[O-]))(CC([O-])=O)
5-dehydro-4-deoxy-D-glucuronate	C(=O)[C@H](O)[C@@H](O)CC(=O)C(=O)[O-]
(2<i>R</i>,3<i>S</i>)-3-isopropylmalate	CC(C)[C@H](C([O-])=O)[C@H](C([O-])=O)O
<i>keto</i>-D-ribulose	C(O)[C@@H](O)[C@@H](O)C(=O)CO
(3,4-dihydroxyphenyl)acetate	C([O-])(=O)CC1(\C=C/C(/O)=C(\C=1)/O)
D-tagaturonate	C(O)C(=O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)[O-]
hop-22(29)-ene	C=C(C)[C@H]5(CC[C@@]4(C)([C@@H](CC[C@]2(C)([C@H](CC[C@@H]1([C@@]3(C)(CCCC(C)(C)[C@H](CC[C@](C)12)3)))4))5))
(7<i>R</i>,8<i>S</i>)-diaminononanoate	C[C@@H]([C@@H](CCCCCC([O-])=O)[NH3+])[NH3+]
&beta;-D-ribopyranose	C1(O[C@H]([C@@H]([C@@H]([C@@H]1O)O)O)O)
dihydro-4-hydroxyphenylpyruvate	C([O-])(=O)C(=O)CC1(\C=C/C(O)C\C=1)
mesifurane (enol form)	CC1(/OC(\C)=C(C(/O)=1)/OC)
a methyl group	C
an alcohol group	C(O)([R1])([R3])[R2]
(<i>S</i>)-malyl <i>N</i>-acetyl-&alpha;-D-glucosaminide	CC(N[C@H]1([C@@H](O[C@@H](CC([O-])=O)C([O-])=O)O[C@@H]([C@H]([C@@H]1O)O)CO))=O
a carboxyl group	C(=O)[O-]
&beta;-D-galactofuranose	C(O)[C@@H](O)[C@H]1([C@H](O)[C@@H](O)[C@@H](O1)O)
an amino group	[C-3][NH3+]
(1<i>R</i>,6<i>R</i>)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate	C1(\C=C([C@H]([C@H](O)\C=1)C(=O)[O-])\C(=O)CCC(=O)[O-])
a phosphate group	[O-]P([O-])([O-])=O
&alpha;-D-galactofuranose	C(O)[C@@H](O)[C@H]1([C@H](O)[C@@H](O)[C@H](O1)O)
spermine	C(CCC[NH2+]CCC[NH3+])[NH2+]CCC[NH3+]
4,5-secobiotin	C(C1(C(NC(N1)=O)CCCCCC(=O)[O-]))S
&alpha;-D-quinovopyranose	C[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)O1)
ferrioxamine B	CC(=O)N2(O[Fe]1(ON(CCCCCNC(=O)CCC(=O)N(CCCCC[NH3+])O1)C(CCC(=O)NCCCCC2)=O))
aminopropylcadaverine	C(CC[NH2+]CCCCC[NH3+])[NH3+]
<i>S</i>-formylbacillithiol	C(SC=O)[C@H]([NH3+])C(=O)N[C@@H]1([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](O[C@@H](CC([O-])=O)C(=O)[O-])1)
ferrichrome	CC1(N3(CCC[C@H]4(C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H]5(CCCN2(O[Fe-3]6([O+]=1)([O+]=C(C)2)(O3)([O+]=C(C)N(CCC[C@@H](C(=O)N4)NC(=O)5)O6))))))
pulcherrimin	CC(C)CC2(/[N+]3(/O[Fe+]OC(/C(\CC(C)C)=[N+]1(C(/O[Fe+]O1)=2))=3))
putrescine	C([NH3+])CCC[NH3+]
<i>O</i>-[-2-acetamido-3-<i>O</i>-(D-1-carboxyethyl)-2-deoxy-beta-D-glucopyranosyl]-2-deoxy-D-glucose	C[C@@H](O[C@@H]1([C@@H](NC(=O)C)[C@@H](O[C@H](CO)[C@H]1O)O[C@@H]2([C@@H](CO)OC(O)[C@H](NC(C)=O)[C@@H](O)2)))C(=O)[O-]
a hydroxyl group	[OH-]
&alpha;-D-rhamnopyranose	C[C@@H]1([C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)
spermidine	C([NH3+])CC[NH2+]CCCC[NH3+]
coproporphyrinogen III	CC2(\C(/CCC([O-])=O)=C1(CC5(\NC(/CC4(\NC(/CC3(\NC(/CC(\N1)=2)=C(C)/C(\CCC([O-])=O)=3))=C(CCC([O-])=O)/C(\C)=4))=C(CCC(=O)[O-])/C(\C)=5)))
&alpha;-D-galactose 1-phosphate	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)
&beta;-D-rhamnopyranose	C[C@@H]1([C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)
carbamate	C(=O)([O-])N
2-(formamido)-N<sup>1</sup>-(5-phospho-&beta;-D-ribosyl)acetamidine	C(NC=O)C(N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1))=[NH2+]
an imino group	[C-2]=[NH2+]
&beta;-D-fructofuranose	C(O)[C@H]1(O[C@](O)(CO)[C@H]([C@@H]1O)O)
a pyrophosphate group	[O-]P(OP(=O)([O-])O)(=O)[O-]
prephenate	C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1)
L-rhamnulose 1-phosphate	C[C@@H]([C@@H]([C@H](C(COP([O-])(=O)[O-])=O)O)O)O
&alpha;-D-fructofuranose	C(O)[C@H]1(O[C@@](O)(CO)[C@H]([C@@H]1O)O)
agmatine	C(CCC[NH3+])NC(N)=[NH2+]
4-amino-4-deoxychorismate	C=C(C(=O)[O-])O[C@H]1([C@H]([NH3+])\C=C/C(/C([O-])=O)=C\1)
a carbonyl group	C(=O)([R1])[R1]
<i>keto</i>-D-fructose	C(O)C(=O)[C@@H](O)[C@H](O)[C@H](O)CO
&beta;-L-galactose 1-phosphate	C(O)[C@H]1([C@@H](O)[C@@H](O)[C@H](O)[C@@H](OP([O-])([O-])=O)O1)
<i>meso</i>-tartrate	C([C@H]([C@H](C([O-])=O)O)O)([O-])=O
a thiol group	[C-3]S
&beta;-D-glucopyranose	C([C@@H]1([C@H]([C@@H]([C@H](C(O1)O)O)O)O))O
&alpha;-D-glucopyranose	C([C@@H]1([C@H]([C@@H]([C@H](C(O1)O)O)O)O))O
(<i>R</i>)-2,3-dihydroxy-3-methylpentanoate	CC[C@@](C)(O)[C@H](C([O-])=O)O
benzoate	C(C1(\C=C/C=C\C=1))([O-])=O
UDP-<i>N</i>-acetyl-&alpha;-D-muramate	C[C@@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C(=O)[O-]
UDP-&alpha;-D-glucuronate	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)
histidinal	C1(\N\C=N/C(\C[C@@H](C=O)[NH3+])=1)
4-aminobenzoate	C(=O)([O-])C1(\C=C/C(/N)=C\C=1)
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanine	C[C@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C([O-])=O
UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine	CC(=O)N[C@H]3([C@@H](O)[C@H](O)[C@@H](CO)O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])3)
dethiobiotin	C[C@@H]1(NC(=O)N[C@@H]1CCCCCC(=O)[O-])
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-D-glutamate	C[C@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C(N[C@H](CCC(=O)[O-])C(=O)[O-])=O
UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine	CC(=O)N[C@H]3([C@@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])O[C@@H]([C@H]([C@@H]3O)O)CO)
<i>S</i>-(2-succinyl)-L-cysteine	C(SC(CC(=O)[O-])C(=O)[O-])[C@H]([NH3+])C(=O)[O-]
(<i>S</i>)-(+)-allantoin	C(=O)(N)N[C@H]1(NC(=O)NC(=O)1)
UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine-enolpyruvate	C=C(O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C(=O)[O-]
UDP-<i>N</i>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysine	C[C@H](NC([C@H](O[C@@H]3([C@@H](NC(=O)C)[C@@H](OP([O-])(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])=O)O[C@H](CO)[C@@H](O)3))C)=O)C(N[C@H](CCC(=O)N[C@@H](CCCC[NH3+])C([O-])=O)C(=O)[O-])=O
<i>N</i>-acetyl-D-muramate 6-phosphate	C[C@@H](O[C@@H]1([C@H](C(O[C@@H]([C@H]1O)COP([O-])(=O)[O-])O)NC(=O)C))C([O-])=O
&alpha;-L-fucopyranose	C[C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O)
5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate	CSCCC(=O)C(=O)COP([O-])(=O)[O-]
&beta;-L-fucopyranose	C[C@@H]1(O[C@@H]([C@H]([C@@H]([C@@H]1O)O)O)O)
<i>N</i>-acetyl-L-glutamate 5-semialdehyde	CC(=O)N[C@H](C([O-])=O)CCC=O
&alpha;-L-ribulofuranose	C(O)[C@]1(O)([C@@H](O)[C@@H](O)CO1)
(2Z,4Z)-2-chloro-5-hydroxyhexa-2,4-dienedioate	C(C(\Cl)=C\C=C(C(=O)[O-])/O)(=O)[O-]
&beta;-L-ribulofuranose	C(O)[C@@]1(O)([C@@H](O)[C@@H](O)CO1)
uridine 2'3'-cyclic monophosphate	C(O)[C@H]2(O[C@@H](N1(\C=C/C(=O)NC1=O))[C@@H]3(OP(=O)([O-])O[C@H]23))
2-iminoacetate	C(=O)([O-])C=N
carbon monoxide	[C-]#[O+]
&alpha;-L-arabinofuranose	C(O)[C@H]1([C@H](O)[C@@H](O)[C@H](O)O1)
urocanate	C1(\N\C=N/C(\C=C\C([O-])=O)=1)
&beta;-L-arabinofuranose	C(O)[C@H]1([C@H](O)[C@@H](O)[C@@H](O)O1)
&beta;-L-rhamnopyranose	C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)O)
D-alanyl-D-alanine	C[C@@H]([NH3+])C(=O)N[C@H](C)C([O-])=O
<i>N</i><sup>2</sup>-formyl-<i>N</i><sup>1</sup>-(5-phospho-&beta;-D-ribosyl)glycinamide	C(NC=O)C(=O)N[C@H]1([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O1)
&alpha;-L-rhamnopyranose	C[C@H]1([C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)
7,8-dihydropteroate	C(NC1(\C=C/C(/C(=O)[O-])=C\C=1))C2(CNC3(/N=C(N)\NC(=O)C(/N=2)=3))
(7,8-dihydropterin-6-yl)methyl diphosphate	C1(C(/COP(=O)([O-])OP(=O)([O-])[O-])=N\C2(/C(=O)NC(/N)=N/C(\N1)=2))
5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(C(/N)=C(C(=O)[O-])/N=C\1))[C@H](O)[C@H](O)2)
5,6-dimethylbenzimidazole	CC1(\C(/C)=C/C2(/N\C=N/C(\C=1)=2))
molybdopterin adenine dinucleotide	C(OP(=O)([O-])OP(OC[C@H]2(O[C@H]1(NC3(/N=C(N)\NC(=O)C(/N[C@H]1C(\S)=C2\[S-])=3))))(=O)[O-])[C@H]6(O[C@@H](N4(C5(\C(\N=C/4)=C(N)/N=C\N=5)))[C@H](O)[C@H](O)6)
cyclic pyranopterin phosphate	C1(OP([O-])(=O)OC2(C1O[C@@H]3([C@H](C(=O)2)NC4(\C(=O)NC(/N)=N/C(\N3)=4))))
3-hydroxypropanoate	C(CO)C([O-])=O
7,8-dihydroneopterin 3'-phosphate	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)COP(=O)([O-])[O-])=2))
6-(hydroxymethyl)-7,8-dihydropterin	C(O)C1(\CNC2(/N=C(N)\NC(=O)C(/N=1)=2))
guanine	C1(\NC2(/N=C(N)\NC(=O)C(/N=1)=2))
5'-phosphoguanylyl(3'&rarr;5')guanosine	C(OP(O[C@H]3([C@@H](O)[C@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))O[C@H](COP(=O)([O-])[O-])3))(=O)[O-])[C@H]6(O[C@@H](N4(\C=N/C5(C(=O)NC(/N)=N/C4=5)))[C@H](O)[C@H](O)6)
7,8-dihydroneopterin 3'-triphosphate	C1(NC2(/N=C(N)\NC(=O)C(/N=C1/[C@H](O)[C@H](O)COP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])=2))
adenine	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))
formamide	C(N)=O
(<i>S</i>)-2,3,4,5-tetrahydrodipicolinate	C1(CC(/C([O-])=O)=N\[C@@H](C1)C([O-])=O)
UDP-2,4,6-trideoxy-2,4-diacetamido glucose	
(<i>S</i>)-3-hydroxybutanoyl-CoA	C[C@@H](CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)O
(<i>S</i>)-1-pyrroline-5-carboxylate	C1(\CC[C@H](\N=1)C(=O)[O-])
(<i>S</i>)-methylmalonate-semialdehyde	C[C@@H](C=O)C(=O)[O-]
<i>N<sup>5</sup></i>-carboxyaminoimidazole ribonucleotide	C1(\N=C/N(C(/NC([O-])=O)=1)[C@@H]2(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)2))
L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-diaminopimelate	C[C@H]([NH3+])C(=O)N[C@H](CCC(=O)N[C@H](C([O-])=O)CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-]
2-phospho-D-glycerate	C(=O)([O-])[C@H](OP(=O)([O-])[O-])CO
(<i>R</i>)-methylmalonate-semialdehyde	C[C@H](C=O)C(=O)[O-]
(2Z,4Z)-2-hydroxyhepta-2,4-dienedioate	C([O-])(=O)C\C=C/C=C(C(=O)[O-])\O
3-phospho-D-glycerate	C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]
&beta;-nicotinamide D-ribonucleotide	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)N))
cyclohex-2-enone	C1(CCC(\C=C/1)=O)
<i>keto</i>-L-rhamnulose	C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO
adenosine 3',5'-bisphosphate	C(OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](OP([O-])(=O)[O-])3)
carboxyphosphate	C(=O)([O-])OP([O-])(=O)O
(<i>Z,Z</i>)-biliverdin-IX &alpha;	C=CC1(\C(\NC(C(/C)=1)=O)=C\C4(\NC(/C=C3(C(/CCC(=O)[O-])=C(C)/C(\C=C2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC(=O)[O-])/C(\C)=4))
<i>(R)</i>-lactic acid	C[C@@H](O)C(O)=O
(<i>Z,Z</i>)-bilirubin-IX &alpha;	C=CC1(\C(\NC(C(/C)=1)=O)=C\C4(\NC(/CC3(\NC(/C=C2(C(/C)=C(C=C)/C(=O)N2))=C(C)/C(\CCC([O-])=O)=3))=C(CCC([O-])=O)/C(\C)=4))
