Compound	SMILES
1-palmitoyl-2-myristoyl phosphatidate	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(CCCCCCCCCCCCC)=O
7-hydroxylauroyl-CoA	CCCCCC(O)CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-<i>trans</i>, 4-<i>trans</i>-undecadienoyl-CoA	CCCCCC/C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-<i>trans</i>-6-<i>trans</i>-tridecadienoyl-CoA	CCCCCC/C=C/CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
D-erythrose 4-phosphate	C([C@@H]([C@@H](COP([O-])([O-])=O)O)O)=O
Glc<sub>2</sub>Man<sub>9</sub>GlcNAc<sub>2</sub>	CC(=O)N[C@H]1(C(O[C@H](CO)[C@H]([C@H](O)1)O[C@@H]2(O[C@H](CO)[C@H]([C@H](O)[C@@H](NC(=O)C)2)O[C@H]3([C@@H](O)[C@H]([C@H](O)[C@H](O3)CO[C@@H]6([C@@H](O)[C@H]([C@H](O)[C@@H](CO[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]4([C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4))5))O6)O[C@@H]7([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O7)O[C@@H]8([C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O8))))O[C@H]%13(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@H]%12(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]9([C@@H](O)[C@H]([C@H](O)[C@H](O9)CO)O[C@@H]%10([C@H](O)[C@H]([C@H](O)[C@H](O%10)CO)O[C@H]%11(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)%11))))%12))%13))))O)
4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate	C(=O)([O-])C(=O)CC(=O)C1(/C=C\C=C(C(\N)=1)\O)
5,6-dihydroxyindole	C1(\C2(/C=C(C(/O)=C\C(N\C=1)=2)/O))
17-&beta;-hydroxy-5-&alpha;-androstan-3-one	C[C@@]34([C@H]2([C@H]([C@H]1([C@@](C)([C@@H](O)CC1)CC2))CC[C@H]3CC(=O)CC4))
cob(I)alamin	CC%12(\C=C8(C(/N9([C@H]%11(O[C@H](CO)[C@@H](OP([O-])(=O)O[C@H](C)CNC(=O)CC[C@]1(C)([C@@H](CC(N)=O)[C@@H]%10([C@@]6(C)([C@@](C)(CC(N)=O)[C@H](CCC(=O)N)C7(\C(/C)=C4([C@](CC(=O)N)(C)[C@H](CCC(N)=O)C5(\C=C2(C(C)(C)[C@H](CCC(N)=O)C3(\C(/C)=C1/N([Co-4]([N+]\2=3)([N+]4=5)([N+]\6=7)[N+]/8=C/9)%10)))))))))[C@@H](O)%11)))=C\C(/C)=%12))
dUTP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))
L-kynurenine	C(=O)([O-])[C@@H]([NH3+])CC(=O)C1(/C=C\C=C/C(/N)=1)
3-<i>cis</i>-dodecenoyl-CoA	CCCCCCCC\C=C/CC(SCCNC(CCNC(C(C(COP(OP(OCC3(C(OP(=O)([O-])[O-])C(O)C(N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3))(=O)[O-])(=O)[O-])(C)C)O)=O)=O)=O
6-methoxy-2-all-trans-octaprenyl-1,4-benzoquinone	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(=O)C(/OC)=C\C(=O)\C=1)
4-hydroxy-2-nonenal-glutathione conjugate	CCCCCC(O)C(CC=O)SCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC([O-])=O
(2<i>S</i>)-liquiritigenin	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C(C1)=O)=C/C=C(/C=2)/O)))=3)/O)
pristanoyl-CoA	CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
all-<i>trans</i>-octaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
1,2-dihydro-&beta;-NADP	C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))CC(/C(=O)N)=C\C=5)
6-(hydroxymethyl)-7,8-dihydropterin	C(O)C1(\CNC2(/N=C(N)\NC(=O)C(/N=1)=2))
N,N-dimethylaniline	CN(C1(\C=C/C=C\C=1))C
a-dara-HEX-2:5|2:keto	
<i>N</i>-acetyl-L-glutamate 5-semialdehyde	CC(=O)N[C@H](C([O-])=O)CCC=O
oxygen	O=O
Glc<sub>3</sub>Man<sub>9</sub>GlcNAc<sub>2</sub>	CC(=O)N[C@H]1(C(O[C@H](CO)[C@H]([C@H](O)1)O[C@@H]2(O[C@H](CO)[C@H]([C@H](O)[C@@H](NC(=O)C)2)O[C@H]3([C@@H](O)[C@H]([C@H](O)[C@H](O3)CO[C@@H]6([C@@H](O)[C@H]([C@H](O)[C@@H](CO[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]4([C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4))5))O6)O[C@@H]7([C@H]([C@@H](O)[C@H](O)[C@@H](CO)O7)O[C@@H]8([C@@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O8))))O[C@H]%14(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@H]%13(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O[C@@H]9([C@@H](O)[C@H]([C@H](O)[C@H](O9)CO)O[C@@H]%10([C@H](O)[C@H]([C@H](O)[C@H](O%10)CO)O[C@H]%12(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]%11([C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O%11))%12))))%13))%14))))O)
1D-<i>myo</i>-inositol 4-monophosphate	[C@@H]1(O)([C@H](O)[C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)1)
progesterone	CC(=O)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2CC[C@](C)34))))
a-HEX-1:5	
prostaglandin-H<sub>2</sub>	CCCCCC(O)/C=C/[C@H]2([C@H]1(C[C@H](OO1)[C@H](C\C=C/CCCC(=O)[O-])2))
OPC4-CoA	CC\C=C/CC4(C(=O)CCC(CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])4)
&alpha;-D-glucose 6-phosphate	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@H](O)1)
<i>sn</i>-glycero-3-phosphoethanolamine	C(OP([O-])(OC[C@@H](CO)O)=O)C[NH3+]
tetrahydrogeranylgeranyl diphosphate	CC(C)=CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C
pregn-5-ene-3,20-dione	CC(=O)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
dITP	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(\C=N/C3(C(=O)N\C=N/C2=3)))
methylarsonite	C[As](O)O
&alpha;-L-fucopyranose	C[C@@H]1(O[C@H]([C@H]([C@@H]([C@@H]1O)O)O)O)
(<i>E</i>)-cinnamoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(\C=C/C=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
trans-hexadec-2-enoyl-CoA	CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O
3-dehydrosphinganine	CCCCCCCCCCCCCCCC([C@H](CO)[NH3+])=O
kynurenate	C2(\C=C1(C(/N=C(/C=C1/[O-])/C(=O)[O-])=C\C=2))
a thiol group	[C-3]S
D-<i>myo</i>-inositol (1,3,4,6)-tetrakisphosphate	[C@@H]1(O)([C@@H](OP([O-])(=O)[O-])[C@H](OP([O-])([O-])=O)[C@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])1)
&beta;-D-fructopyranose	C(O)[C@@]1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)
&beta;-D-altrose	C(O)[C@@H]1([C@@H](O)[C@@H](O)[C@H](O)[C@H](O)O1)
&omega;-carboxy-(9<i>Z</i>)-octadec-9-enoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC\C=C/CCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
4-<i>cis</i>-undecenoyl-CoA	CCCCCC\C=C/CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
2-<i>cis</i>,6-<i>trans</i>,10-<i>trans</i>-geranylgeranyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(/C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
UDP-3-<i>O</i>-(3-hydroxymyristoyl)-&alpha;-D-glucosamine	CCCCCCCCCCC[C@H](CC(O[C@@H]3([C@H]([C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))O[C@@H]([C@H]3O)CO)[NH3+]))=O)O
<i>aldehydo</i>-L-arabinose	C(=O)[C@H](O)[C@@H](O)[C@@H](O)CO
&beta;-nicotinamide D-ribonucleotide	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)N))
&beta;-D-mannopyranose	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)[C@H](O)O1)
4&alpha;-formyl-5&alpha;-cholesta-8,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@H]3(C4(\CC[C@H]1([C@H](C=O)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))
4-methylcatechol	CC1(\C=C/C(/O)=C(\C=1)/O)
(<i>R</i>)-mevalonate 5-phosphate	C[C@@](O)(CCOP(=O)([O-])[O-])CC(=O)[O-]
pentose-ring	C(C1(OC(C(O)C(O)1)O))O
1-stearoyl-2-stearoyl-<i>sn</i>-glycerol 3-phosphate	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(CCCCCCCCCCCCCCCCC)=O
(2Z)-2-aminobut-2-enoate	C\C=C(C(=O)[O-])/N
4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C[C@](O)(CO)[C@H](O)COP(OP([O-])(=O)OC[C@@H]2([C@@H](O)[C@@H](O)[C@H](N1(\C=C/C(/N)=N\C(=O)1))O2))([O-])=O
PPP<SUB>i</SUB>	[O-]P(OP(=O)(OP([O-])(=O)[O-])[O-])([O-])=O
geranylgeranyl chlorophyll b	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C)C(\C6(/[C@@H](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C=O)=C(CC)\C(/C=C(C(\C)=1)\2)=N3))=4)5))=6)))=N7)))
&alpha;-D-galactose 1-phosphate	C(O)[C@H]1(O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H](O)1)
3-dehydrosphinganine (C20)	CCCCCCCCCCCCCCCCCC(=O)[C@@H]([NH3+])CO
5&alpha;-cholesta-7,24-dien-3&beta;-ol	CC(C)=CCC[C@@H](C)[C@H]1(CC[C@@H]3([C@@](C)1CC[C@H]2([C@]4(C)([C@H](CC=C23)C[C@@H](O)CC4))))
D-gluconate	C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]
dihydroxyacetone	C(C(CO)=O)O
<i>N</i>-acetylglutamyl-phosphate	CC(=O)N[C@H](C([O-])=O)CCC(=O)OP([O-])(=O)[O-]
&alpha;-D-galactose	C(O)[C@H]1(O[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)1)
1D-<i>myo</i>-inositol 3-monophosphate	[C@H]1(O)([C@@H](O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)1)
1,3-propanediol	C(CCO)O
24-methylenecycloartanol	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5(C(C)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5)))))=C
pyridoxamine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])([O-])=O)=C\N=1)\C[NH3+])
histidinal	C1(\N\C=N/C(\C[C@@H](C=O)[NH3+])=1)
1-propanal	CCC=O
x-dxyl-PEN-1:5	
1-palmitoylglycerol 3-phosphate	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]
phytate	[C@@H]1(OP([O-])([O-])=O)([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H](OP([O-])([O-])=O)1)
4&alpha;-hydroxy-tetrahydrobiopterin	CC(O)C(O)[C@H]1(CNC2(\[C@@](O)(N1)C(=O)\N=C(N)/N=2))
demethylmenaquinol-9	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
D-<i>myo</i>-inositol (1,4)-bisphosphate	[C@@H]1(O)([C@@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](OP([O-])([O-])=O)1)
2-carboxymethyl-3-hydroxyphenylpropanoyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C(CC([O-])=O)[C@H](O)C1(\C=C/C=C\C=1))=O)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
b-lman-HEX-1:5|6:d	
thiamine phosphate	CC2(\[N+](/CC1(\C=N/C(\C)=N\C(/N)=1))=C/SC(/CCOP([O-])(=O)[O-])=2)
3,22-dioxochol-4-en-24-oyl-CoA	C[C@H](C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[C@H]6(CC[C@H]7([C@@H]5(CCC4(\[C@@](CCC(=O)\C=4)(C)[C@H]5CC[C@](C)67))))
4-acetamidobutanal	CC(NCCCC=O)=O
adenine	C2(N)(\N=C/N=C1(C(/N=C\N1)=2))
precorrin-2	C[C@]1(CC(=O)[O-])([C@@H](C3(\[NH2+]C\1=C/C2([C@@H](CCC(=O)[O-])[C@](C(\N=2)=C\C5(\NC(/CC4(\NC(/C=3)=C(CC(=O)[O-])/C(\CCC(=O)[O-])=4))=C(CCC(=O)[O-])/C(\CC(=O)[O-])=5))(C)CC(=O)[O-])))CCC(=O)[O-])
an imino group	[C-2]=[NH2+]
isobutanol	CC(C)CO
Mg<SUP>2+</SUP>	[Mg+2]
(3Z)-phycoerythrobilin	C\C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C[C@@H]2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)
a 2-acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)	CCCCCC/C=C/CCCCCC(=O)O[C@H](CO)COP(OCC[NH3+])([O-])=O
3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate	C(OP([O-])(=O)[O-])[C@@H](O)[C@H]1(O[C@@](O)(C([O-])=O)C[C@H]([C@H]1O)O)
4-coumaroyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
anthranilate	C(C1(\C(\N)=C/C=C\C=1))(=O)[O-]
<i>N,N</i>-dimethylaniline-<i>N</i>-oxide	CN(C)(=O)C1(\C=C/C=C\C=1)
2-oxoglutarate	C(CC([O-])=O)C(=O)C([O-])=O
x-dman-HEX-x:x	
4&alpha;-hydroxymethyl-4&beta;-methyl-5&alpha;-cholesta-8-en-3&beta;-ol	CC(C)CCC[C@H]([C@@H]4([C@]1(C)([C@H](C2(\CC[C@@H]3([C@@](C)(C(\CC1)=2)CC[C@H](O)[C@@](C)(CO)3)))CC4)))C
a-lgal-HEX-1:5	
<I>myo</I>-inositol	[C@H]1([C@@H]([C@H]([C@@H]([C@H]([C@H]1O)O)O)O)O)O
urea	C(=O)(N)N
dodecanal	CCCCCCCCCCCC=O
dCMP	C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP([O-])([O-])=O
tetrahydropteroyl tri-L-glutamate	C([C@@H]1(NC2(\C(NC(/N)=N/C(\NC1)=2)=O)))NC3(\C=C/C(/C(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC([O-])=O)=O)=O)=O)=C\C=3)
b-dara-HEX-2:5|2:keto	
<i>O</i>-acetyl-L-serine	CC(OC[C@H]([NH3+])C(=O)[O-])=O
dehydro-D-arabinono-1,4-lactone	C(O)[C@@H]1(C(\O)=C(C(=O)O1)\O)
(4Z)-2-oxohept-4-enedioate	C(CC\C=C/C(C([O-])=O)=O)([O-])=O
1-myristoylglycerol 3-phosphate	CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])[O-]
dehydroepiandrosterone	C[C@@]13(CC[C@H](O)CC/1=C\C[C@H]2([C@@H]4(CCC(=O)[C@](CC[C@@H]23)(C)4)))
&gamma;-tocopherol	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C(\C)=C(\C=2)/O))
b-dido-HEX-1:5|6:a	
&beta;-D-ribofuranose	C([C@@H]1([C@@H](O)[C@@H](O)[C@H](O)O1))O
&alpha;-Kdo-(2->4)-&alpha;-Kdo-(2->6)-(lauroyl)-lipid IV<SUB>A</SUB>	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)1)CO[C@H]2([C@H](NC(C[C@H](OC(CCCCCCCCCCC)=O)CCCCCCCCCCC)=O)[C@@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H]([C@H](O2)CO[C@]4(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O[C@@]3(C([O-])=O)(O[C@H]([C@@H](CO)O)[C@H](O)[C@H](O)C3))C4))OP([O-])([O-])=O))
phenanthrene-ring	C2(\C=C1(\C=C/C3(\C=C/C=C\C(C1=C\C=2)=3)))
b-lgal-HEX-1:5	
tri-<i>trans</i>,hepta-<i>cis</i>-undecaprenyl diphosphate	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/CCC(/C)=C/COP([O-])(=O)OP([O-])([O-])=O
Fe<SUP>2+</SUP>	[Fe+2]
hederagenin	C[C@@]2(CC[C@@]1(CC[C@@]3(C(/C1C2)=C/CC4([C@]3(CCC5([C@@]4(CC[C@@H]([C@]5(C)CO)O)C))C))C)C(=O)[O-])C
4-fumaryl-acetoacetate	C([O-])(=O)/C=C/C(=O)CC(=O)CC([O-])=O
stachyose	C(O)[C@@H]1([C@H](O)[C@H](O)[C@@H](O)[C@H](O1)OC[C@@H]4([C@H](O)[C@H](O)[C@@H](O)[C@@H](OC[C@@H]3([C@@H](O)[C@H](O)[C@@H](O)[C@@H](O[C@@]2(CO)([C@@H](O)[C@H](O)[C@@H](CO)O2))O3))O4))
decanal	CCCCCCCCCC=O
OPC4-3-ketoacyl-CoA	CC\C=C/CC4(C(=O)CCC(CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])4)
6-O-cis-keto-mycolyl-trehalose 6-phosphate	CCCCCCCCCCCCCCCCCCCCCCCCC(C(OC[C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]2([C@@H]([C@H]([C@@H]([C@H](O2)COP([O-])(=O)[O-])O)O)O)))=O)[C@H](O)CCCCCCCCCCCCCCCCCCCC3(CC(CCCCCCCCCCCCCCCCC(=O)C(CCCCCCCCCCCCCCCCCC)C)3)
glycyl-peptide	C(C(NC(C(O)=O)[R])=O)N
(3S)-hydroxyadipyl-CoA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(C[C@H](CCC(=O)[O-])O)=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
4,4-dimethyl-cholesta-8,12,24-trienol	CC(C)=CCC[C@H]([C@@H]4([C@]2(C)(C(C3(\CC[C@@H]1(C(C)(C)[C@@H](O)CC[C@@]1(C(\CC2)=3)C)))=CC4)))C
2-carboxy-1,4-naphthoquinol	C([O-])(=O)C1(/C=C(C2(/C=C\C=C/C(/C(/O)=1)=2))/O)
IMP	C(OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(=O)N\C=N/C2=3)))
2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate	CC1(\N=C(C(=O)[O-])/SC(/CCOP([O-])(=O)[O-])=1)
O-succinyl-L-homoserine	C(CC(=O)OCC[C@@H](C([O-])=O)[NH3+])C([O-])=O
1-myristoyl-2-palmitoleoyl phosphatidate	CCCCCC/C=C/CCCCCCCC(=O)O[C@H](COC(CCCCCCCCCCCCC)=O)COP([O-])(=O)[O-]
2,3-diphospho-D-glycerate	C(OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])C(=O)[O-]
pyridoxine 5'-phosphate	CC1(\C(\O)=C(C(/COP([O-])(=O)[O-])=C\N=1)\CO)
3R-hydroxy-icosatrienoyl-CoA	CC\C=C/C\C=C/C\C=C/CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
imidazole acetaldehyde	C1(\N\C=N/C(\CC=O)=1)
phytenal	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/C=O
4-methyl-5-(2-phosphooxyethyl)thiazole	CC1(\N=C/SC(/CCOP([O-])(=O)[O-])=1)
4-(2-aminophenyl)-2,4-dioxobutanoate	C(C(CC(C1(\C(\N)=C/C=C\C=1))=O)=O)([O-])=O
glycolamide	C(C(=O)N)O
a dihydrofurano derivative	CC(O)(C)CCC3(/C(/O)=C2(C(/O\C=C(C1(\C(\O)=C/C(/O)=C\C=1))/C(=O)2)=C\C(\OC)=3))
phytenate	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/C(=O)[O-]
L-dopa	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]
indole acetaldehyde	C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))=O
ATP	C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])OP(=O)([O-])[O-])([O-])=O
5-&alpha;-pregnane-3,20-dione	CC(=O)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))
XXXG xyloglucan oligosaccharide	C1(C([C@@H](C(C(O1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@H](O)2)O[C@H]4([C@H](O)[C@@H](O)[C@@H](O[C@H](COC3(C([C@H](C(CO3)O)O)O))4)O[C@H]6([C@H](O)[C@@H](O)[C@@H](O[C@H](COC5(C([C@H](C(CO5)O)O)O))6)O[C@H]7([C@H](O)[C@@H](O)[C@H](O)O[C@H](CO)7)))))O)O)O)
b-HEX-1:5	
6-<i>cis</i>, 3-oxo-tridecenoyl-CoA	CCCCCC\C=C/CCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
